    year   type mend_d mend_s mend_f send_f nend_d nend_s mout_d mout_s mout_f nout_d nout_s  min_d  min_s  min_f  nin_d  nin_s mint_d mint_s mint_f 
   2012      5  162.6  164.0    1.4   10.0   7890   7829  175.8  185.1    9.4    730    749  134.0  134.0    0.0    880    880  167.1  169.5    2.4
   2013      5  165.7  166.4    0.7   10.2   7720   7669  168.7  169.3    0.6    950    940  139.6  139.6    0.0    780    780  168.6  169.4    0.8
   2014      5  168.7  169.0    0.3   10.1   7730   7692  172.5  174.2    1.7    790    777  140.1  140.1    0.0    800    800  172.0  172.5    0.5
   2015      5  174.1  174.2    0.1    9.7   8150   8112    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420  175.7  175.9    0.2
   2016      5    0.0  179.5  179.5   44.6      0   8532    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  181.3  181.3
   2017      5    0.0  184.8  184.8   46.5      0   8952    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  186.8  186.8
   2018      5    0.0  190.2  190.2   48.5      0   9372    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  192.3  192.3
   2019      5    0.0  195.6  195.6   50.8      0   9792    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  197.9  197.9
   2020      5    0.0  201.1  201.1   53.2      0  10212    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  203.6  203.6
   2021      5    0.0  206.8  206.8   55.9      0  10632    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  209.3  209.3
   2022      5    0.0  212.5  212.5   58.7      0  11052    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  215.2  215.2
   2023      5    0.0  218.3  218.3   61.7      0  11472    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  221.1  221.1
   2024      5    0.0  224.2  224.2   64.7      0  11892    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  227.2  227.2
   2025      5    0.0  230.3  230.3   68.0      0  12312    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  233.3  233.3
   2026      5    0.0  236.4  236.4   71.1      0  12732    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  239.6  239.6
   2027      5    0.0  242.5  242.5   74.3      0  13152    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  245.8  245.8
   1987      6   79.6   79.6    0.0   -0.2   4870   4833   83.7   83.6   -0.1    860    897   80.2   80.2    0.0   5730   5730 9999.0    NaN    NaN
   1988      6   84.2   88.2    4.0    0.3   4630   4573   85.7   89.6    3.9    290    310   97.9   97.9   -0.0     50     50   84.2   88.2    4.1
   1989      6   94.3   98.1    3.8    0.2   4470   4402   95.8   99.2    3.4    330    341   93.8   93.8   -0.0    170    170   94.4   98.3    3.9
   1990      6  100.9  105.1    4.2    0.5   4250   4184  101.2  105.0    3.8    260    258  103.3  103.3   -0.1     40     40  100.9  105.1    4.2
   1991      6  110.2  115.0    4.8    1.1   4040   3936  115.9  119.9    4.0    260    298  108.3  108.4    0.0     50     50  110.6  115.5    4.9
   1992      6  115.4  120.0    4.6    1.3   3830   3712  119.8  124.0    4.2    250    264  127.8  127.8   -0.0     40     40  115.5  120.2    4.7
   1993      6  121.9  126.7    4.8    1.8   3660   3577  119.1  123.2    4.1    290    255  112.1  112.1   -0.0    120    120  122.0  127.0    5.0
   1994      6  124.3  129.3    5.0    3.0   3330   3228  127.9  133.1    5.2    390    409  122.4  122.4    0.0     60     60  124.7  129.9    5.2
   1995      6  127.7  132.6    4.9    3.2   3020   2894  131.9  138.1    6.3    410    434  137.0  137.0   -0.0    100    100  127.9  133.2    5.3
   1996      6  133.1  138.1    5.0    3.8   2830   2729  131.3  135.1    3.8    270    245  130.2  130.2    0.0     80     80  133.0  138.1    5.0
   1997      6  139.6  144.3    4.7    3.7   2460   2391  138.6  143.0    4.4    500    468  129.0  129.0   -0.0    130    130  139.9  144.8    4.9
   1998      6  144.4  148.9    4.5    4.4   2320   2266  145.3  149.6    4.3    470    455  128.1  128.1   -0.0    330    330  146.8  151.9    5.1
   1999      6  144.7  149.1    4.4    5.1   2150   2118  144.2  147.7    3.5    510    488  132.4  132.4    0.0    340    340  146.4  151.3    4.9
   2000      6  146.0  149.9    3.9    4.0   1900   1884  145.1  148.9    3.8    520    504  127.4  127.3   -0.0    270    270  148.1  152.6    4.4
   2001      6  155.0  159.5    4.5    5.0   1780   1783  151.4  154.4    3.0    330    311  138.1  138.1   -0.0    210    210  156.2  161.0    4.8
   2002      6  163.1  167.1    4.0    6.3   1670   1668  170.6  177.9    7.3    260    265  135.5  135.5   -0.0    150    150  166.5  171.3    4.8
   2003      6  170.2  173.9    3.7    8.3   1630   1629  180.4  186.9    6.5    210    209  147.4  147.4    0.0    170    170  173.8  178.3    4.4
   2004      6  172.5  174.3    1.8    9.6   1620   1610  187.8  196.4    8.6    370    379  151.9  151.9   -0.0    360    360  180.5  184.4    3.9
   2005      6  180.0  181.7    1.7    9.1   1510   1509  181.5  184.0    2.5    290    281  165.8  165.8    0.0    180    180  181.8  183.9    2.0
   2006      6  184.5  182.8   -1.7    8.3   1290   1271  204.2  213.2    9.0    420    438  176.5  176.4   -0.0    200    200  191.0  192.4    1.4
   2007      6  189.0  186.8   -2.2    7.0   1360   1355  199.3  200.8    1.5    160    146  161.4  161.5    0.0    230    230  195.2  193.0   -2.2
   2008      6  199.0  196.3   -2.7    6.6   1410   1417  204.6  205.3    0.7    120    108  197.9  197.9    0.1    170    170  199.7  196.8   -2.8
   2009      6  204.5  202.0   -2.6    5.5   1440   1454  209.9  208.0   -1.9    290    283  188.8  188.8    0.0    320    320  209.2  206.1   -3.1
   2010      6  205.9  203.2   -2.7    8.9   1400   1419  215.2  213.1   -2.2    270    265  184.4  184.4   -0.0    230    230  211.1  208.0   -3.1
   2011      6  206.5  202.9   -3.6   14.0   1510   1525  242.4  246.7    4.2    220    224  198.4  198.5    0.0    330    330  214.0  210.9   -3.2
   2012      6  210.0  205.9   -4.1   12.3   1520   1550  214.1  210.9   -3.1    230    215  194.6  194.6    0.0    240    240  213.1  208.4   -4.7
   2013      6  215.5  211.7   -3.8    9.2   1740   1784  215.6  210.0   -5.6    230    216  209.4  209.4   -0.0    450    450  217.3  212.2   -5.2
   2014      6  218.6  214.0   -4.6    8.9   1700   1749  231.2  230.9   -0.4    260    255  197.1  197.1   -0.0    220    220  223.2  218.5   -4.7
   2015      6  226.5  222.0   -4.5    8.2   1900   1949    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200  227.1  222.1   -5.0
   2016      6    0.0  229.7  229.7   51.2      0   2149    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  230.6  230.6
   2017      6    0.0  236.9  236.9   52.3      0   2349    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  238.3  238.3
   2018      6    0.0  244.0  244.0   53.6      0   2549    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  245.9  245.9
   2019      6    0.0  251.0  251.0   55.4      0   2749    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  253.4  253.4
   2020      6    0.0  258.0  258.0   57.4      0   2949    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  260.6  260.6
   2021      6    0.0  264.9  264.9   59.6      0   3149    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  267.9  267.9
   2022      6    0.0  271.8  271.8   62.0      0   3349    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  275.0  275.0
   2023      6    0.0  278.7  278.7   64.5      0   3549    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  282.2  282.2
   2024      6    0.0  285.7  285.7   67.4      0   3749    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  289.3  289.3
   2025      6    0.0  292.8  292.8   70.4      0   3949    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  296.6  296.6
   2026      6    0.0  300.0  300.0   73.8      0   4149    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  304.0  304.0
   2027      6    0.0  307.1  307.1   76.8      0   4349    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  311.2  311.2
   1987      7   30.9   29.8   -1.1    0.1    860    877   29.4   30.4    1.0   1240   1223   42.5   30.2  -12.4   2100   2100 9999.0    NaN    NaN
   1988      7   29.9   37.6    7.7    4.0   1050   1137   27.2   34.3    7.2   1160   1090   36.1   38.7    2.6   1350   1350   33.5   31.9   -1.6
   1989      7   30.2   42.4   12.2    5.5   1180   1441   29.7   41.8   12.1   1410   1236   41.0   42.6    1.6   1540   1540   33.2   41.4    8.2
   1990      7   34.0   48.6   14.5    6.4   1710   1712   30.9   42.1   11.2    920   1179   42.4   44.8    2.3   1450   1450   34.6   47.1   12.5
   1991      7   36.4   50.1   13.7    6.4   2070   1950   34.8   48.9   14.0   1250   1372   42.8   45.9    3.1   1610   1610   37.8   53.1   15.3
   1992      7   40.2   53.4   13.2    6.1   2360   2397   38.0   47.0    9.0   1550   1393   45.9   48.2    2.3   1840   1840   39.7   53.8   14.1
   1993      7   42.7   57.0   14.3    7.4   2560   2588   41.1   51.0    9.9   1400   1409   50.5   52.2    1.7   1600   1600   43.0   56.7   13.6
   1994      7   47.2   59.6   12.4    7.6   2820   2715   41.0   54.6   13.5   1710   1843   52.0   54.1    2.1   1970   1970   45.5   60.2   14.7
   1995      7   48.6   61.9   13.3    8.3   2620   2747   54.4   59.9    5.5   1670   1438   58.0   60.0    2.0   1470   1470   49.2   61.9   12.7
   1996      7   48.9   60.7   11.8    7.2   2620   2431   49.7   63.7   14.0   1390   1706   52.6   54.4    1.8   1390   1390   51.0   65.8   14.8
   1997      7   48.3   61.5   13.2    7.2   2670   2597   51.0   59.7    8.7   1370   1254   54.1   55.6    1.5   1420   1420   51.6   64.0   12.4
   1998      7   53.1   67.1   14.0   10.8   2250   1858   48.6   60.4   11.8   2090   2409   57.4   59.4    2.0   1670   1670   51.8   65.8   14.0
   1999      7   59.2   72.9   13.7   13.2    580    405   50.3   62.9   12.6   2010   1793   35.9   37.0    1.2    340    340   55.6   69.8   14.2
   2000      7  124.1    NaN    NaN    NaN     10      0   59.5   75.5   16.0    570    405  105.0    NaN    NaN      0      0   60.6   75.5   14.9
   2001      7  134.2    NaN    NaN    NaN     10      0    0.0    NaN    NaN      0      0  178.0    NaN    NaN      0      0  134.2    NaN    NaN
   2002      7   60.1   62.7    2.6  -32.7     70    104   75.0   25.5  -49.5     50      6   56.5   60.6    4.2    110    110  144.2    NaN    NaN
   2003      7   42.4   52.7   10.3    0.7    180    178   64.3   42.7  -21.6     70    106   38.9   38.9    0.0    180    180   64.3   66.3    2.0
   2004      7   50.5   66.7   16.2   12.8    510    540   50.9   61.3   10.3    380    348   65.7   66.7    1.0    710    710   45.1   56.0   11.0
   2005      7   54.5   70.7   16.2    9.5    620    656   57.2   71.4   14.2   1030   1024   70.9   71.5    0.6   1140   1140   53.3   70.5   17.2
   2006      7   55.4   71.2   15.9   11.9    560    476   57.7   74.6   17.0    850    970   72.3   73.0    0.7    790    790   57.8   74.1   16.3
   2007      7   53.6   69.7   16.1   11.3    440    567   63.1   77.7   14.5    910    699   72.6   73.6    0.9    790    790   58.4   75.0   16.6
   2008      7   61.5   83.6   22.1   14.3    640    573   65.0   78.8   13.7    710    904   84.4   85.3    0.9    910    910   57.8   73.3   15.4
   2009      7   60.0   76.6   16.7    8.4    810    719   68.1   80.7   12.6    960    984   74.4   74.6    0.2   1130   1130   65.3   87.6   22.4
   2010      7   67.2   72.3    5.1   -4.1    650    649   62.8   83.7   20.9   1110   1020   78.2   78.9    0.7    950    950   62.7   79.7   17.0
   2011      7   60.5   82.6   22.1   15.5    620    647   72.9   75.4    2.5    930    902   79.9   80.5    0.6    900    900   70.1   75.4    5.3
   2012      7   65.1   84.6   19.6   14.7    600    551   63.3   83.4   20.1    780    856   81.7   82.8    1.0    760    760   63.5   85.2   21.7
   2013      7   67.6   87.1   19.5    4.2    710    788   70.0   82.5   12.5    920    793   83.0   83.6    0.6   1030   1030   67.4   87.0   19.6
   2014      7   72.1   81.0    8.9   10.4   1010    566   70.5   91.8   21.3    600   1122   85.7   86.7    1.0    900    900   70.0   89.9   19.9
   2015      7   72.8   86.0   13.2   15.7   1460   1016    0.0    NaN    NaN      0      0   87.4   88.7    1.3    450    450   74.6   83.9    9.2
   2016      7    0.0   88.9   88.9   41.6      0   1466    0.0    NaN    NaN      0      0   87.4   88.7    1.3    450    450    0.0   89.0   89.0
   2017      7    0.0   91.3   91.3   42.9      0   1916    0.0    NaN    NaN      0      0   87.4   88.7    1.3    450    450    0.0   92.1   92.1
   2018      7    0.0   93.4   93.4   44.0      0   2366    0.0    NaN    NaN      0      0   87.4   88.7    1.3    450    450    0.0   94.5   94.5
   2019      7    0.0   95.4   95.4   45.1      0   2816    0.0    NaN    NaN      0      0   87.4   88.7    1.3    450    450    0.0   96.6   96.6
   2020      7    0.0   97.3   97.3   46.2      0   3266    0.0    NaN    NaN      0      0   87.4   88.7    1.3    450    450    0.0   98.7   98.7
   2021      7    0.0   99.2   99.2   47.3      0   3716    0.0    NaN    NaN      0      0   87.4   88.7    1.3    450    450    0.0  100.7  100.7
   2022      7    0.0  101.2  101.2   48.4      0   4166    0.0    NaN    NaN      0      0   87.4   88.7    1.3    450    450    0.0  102.7  102.7
   2023      7    0.0  103.1  103.1   49.6      0   4616    0.0    NaN    NaN      0      0   87.4   88.7    1.3    450    450    0.0  104.7  104.7
   2024      7    0.0  105.2  105.2   50.8      0   5066    0.0    NaN    NaN      0      0   87.4   88.7    1.3    450    450    0.0  106.8  106.8
   2025      7    0.0  107.2  107.2   52.1      0   5516    0.0    NaN    NaN      0      0   87.4   88.7    1.3    450    450    0.0  108.8  108.8
   2026      7    0.0  109.2  109.2   53.3      0   5966    0.0    NaN    NaN      0      0   87.4   88.7    1.3    450    450    0.0  110.9  110.9
   2027      7    0.0  111.3  111.3   54.6      0   6416    0.0    NaN    NaN      0      0   87.4   88.7    1.3    450    450    0.0  113.0  113.0
   1987      8   22.0   21.9   -0.1   -0.0   1470   1373   24.0   23.4   -0.6    140    237   22.4   22.1   -0.3   1610   1610 9999.0    NaN    NaN
   1988      8   22.7   23.4    0.7   -0.1   1360   1236   23.1   22.1   -1.1    170    197   20.1   21.1    0.9     60     60   22.9   23.3    0.4
   1989      8   25.0   26.1    1.2    0.1   1430   1242   27.0   22.6   -4.4     40    104   20.2   20.7    0.5    110    110   25.5   26.3    0.9
   1990      8   27.1   28.7    1.6    0.4   1420   1208   23.4   25.0    1.7     40     64   21.1   21.4    0.2     30     30   27.1   28.7    1.6
   1991      8   29.7   31.7    2.0    1.0   1460   1229   29.7   26.9   -2.8     40     59   21.2   21.3    0.1     80     80   30.1   32.1    2.0
   1992      8   31.3   33.6    2.3    1.2   1440   1211   28.2   33.4    5.2     60     58   21.9   21.9    0.0     40     40   31.4   34.0    2.6
   1993      8   33.3   36.0    2.7    1.5   1450   1208   29.7   31.0    1.2     60     73   24.2   24.3    0.0     70     70   33.6   36.3    2.8
   1994      8   34.2   36.7    2.5    1.6   1440   1163   33.2   39.8    6.6     70    105   24.0   24.4    0.3     60     60   34.5   37.6    3.1
   1995      8   35.3   38.2    2.9    1.7   1390   1165   36.6   32.1   -4.5    100     48   23.4   23.4    0.0     50     50   35.6   38.6    3.0
   1996      8   37.2   40.2    3.0    1.6   1330   1089   35.0   40.4    5.4     80     96   31.0   31.0    0.0     20     20   37.2   40.4    3.1
   1997      8   40.1   43.9    3.9    1.5   1210    998   36.2   36.8    0.6    140    111   38.3   38.5    0.2     20     20   39.6   43.3    3.7
   1998      8   42.6   47.2    4.6    2.7   1100    878   41.2   43.6    2.4    120    130    0.0    0.5    0.5     10     10   42.6   47.2    4.7
   1999      8   40.3   44.1    3.8    2.6   1310   1147   40.6   37.2   -3.5    160    101   32.2   32.2    0.0    370    370   43.3   48.3    5.0
   2000      8   39.1   42.7    3.6    3.0   1600   1347   42.1   39.6   -2.5    120    210   32.5   32.5    0.0    410    410   41.6   45.8    4.2
   2001      8   41.4   46.2    4.7    3.7   1630   1353   40.4   36.4   -3.9     80    104   36.2   36.2    0.0    110    110   41.9   46.2    4.3
   2002      8   44.6   50.5    6.0    4.5   1590   1326   43.8   37.8   -6.0    110     97   37.0   37.0   -0.0     70     70   44.9   50.3    5.5
   2003      8   47.1   53.1    6.0    5.3   1660   1423   46.5   41.2   -5.3     80     53   38.1   38.1    0.0    150    150   47.5   54.3    6.8
   2004      8   50.0   56.4    6.4    5.5   1650   1445   47.8   43.8   -4.0    130     98   38.4   38.4   -0.0    120    120   50.4   57.0    6.6
   2005      8   52.6   58.9    6.3    5.8   1600   1425   49.2   59.9   10.7    130    100   44.8   44.7   -0.0     80     80   53.0   59.8    6.8
   2006      8   55.2   62.4    7.2    6.3   1590   1471   53.5   49.3   -4.2    100     44   48.8   48.8   -0.0     90     90   55.8   62.9    7.0
   2007      8   57.9   65.3    7.4    7.1   1570   1473   50.0   59.7    9.7    130    108   46.1   46.1   -0.0    110    110   58.2   66.3    8.1
   2008      8   60.0   66.9    6.9    6.8   1620   1616   56.7   52.6   -4.1    120     27   47.2   47.2    0.0    170    170   61.3   68.9    7.6
   2009      8   62.8   70.2    7.4    8.0   1690   1627   56.2   59.7    3.5     70    129   48.6   48.6    0.0    140    140   63.9   71.2    7.3
   2010      8   64.9   72.4    7.5    8.9   1630   1649   66.8   60.0   -6.8    150     68   44.7   44.8    0.0     90     90   65.9   73.4    7.5
   2011      8   65.8   74.6    8.8   11.0   1680   1720   77.2   65.8  -11.3     90     69   56.2   56.2   -0.0    140    140   67.9   75.8    7.8
   2012      8   66.8   76.9   10.1   13.3   1590   1712   71.2   71.6    0.4    170     88   47.5   47.5    0.0     80     80   68.3   78.0    9.7
   2013      8   68.9   78.7    9.8   13.3   1620   1762   64.3   59.6   -4.7     90     70   49.8   49.8    0.0    120    120   70.1   79.9    9.8
   2014      8   71.5   80.8    9.3   13.9   1540   1634   70.4   81.5   11.1    150    198   51.5   51.5   -0.0     70     70   72.3   82.1    9.8
   2015      8   73.9   83.7    9.8   14.5   1590   1684    0.0    NaN    NaN      0      0   59.3   59.3   -0.0     50     50   74.7   84.4    9.7
   2016      8    0.0   86.7   86.7   46.3      0   1734    0.0    NaN    NaN      0      0   59.3   59.3   -0.0     50     50    0.0   87.5   87.5
   2017      8    0.0   89.8   89.8   48.9      0   1784    0.0    NaN    NaN      0      0   59.3   59.3   -0.0     50     50    0.0   90.7   90.7
   2018      8    0.0   93.0   93.0   51.7      0   1834    0.0    NaN    NaN      0      0   59.3   59.3   -0.0     50     50    0.0   93.9   93.9
   2019      8    0.0   96.4   96.4   54.9      0   1884    0.0    NaN    NaN      0      0   59.3   59.3   -0.0     50     50    0.0   97.4   97.4
   2020      8    0.0   99.9   99.9   58.4      0   1934    0.0    NaN    NaN      0      0   59.3   59.3   -0.0     50     50    0.0  101.0  101.0
   2021      8    0.0  103.4  103.4   61.9      0   1984    0.0    NaN    NaN      0      0   59.3   59.3   -0.0     50     50    0.0  104.5  104.5
   2022      8    0.0  106.9  106.9   65.1      0   2034    0.0    NaN    NaN      0      0   59.3   59.3   -0.0     50     50    0.0  108.1  108.1
   2023      8    0.0  110.7  110.7   68.8      0   2084    0.0    NaN    NaN      0      0   59.3   59.3   -0.0     50     50    0.0  112.0  112.0
   2024      8    0.0  114.8  114.8   73.3      0   2134    0.0    NaN    NaN      0      0   59.3   59.3   -0.0     50     50    0.0  116.2  116.2
   2025      8    0.0  119.2  119.2   77.9      0   2184    0.0    NaN    NaN      0      0   59.3   59.3   -0.0     50     50    0.0  120.6  120.6
   2026      8    0.0  123.6  123.6   82.6      0   2234    0.0    NaN    NaN      0      0   59.3   59.3   -0.0     50     50    0.0  125.0  125.0
   2027      8    0.0  128.1  128.1   87.0      0   2284    0.0    NaN    NaN      0      0   59.3   59.3   -0.0     50     50    0.0  129.6  129.6
   1987      9   30.9   30.8   -0.2   -0.1   1470   1311   31.4   31.7    0.3    210    369   32.0   31.0   -1.0   1680   1680 9999.0    NaN    NaN
   1988      9   33.4   33.6    0.3   -0.2   1500   1268   29.4   31.5    2.0    100    173   30.3   30.3   -0.0    130    130   33.4   33.7    0.3
   1989      9   39.8   40.4    0.5    0.6   1560   1289   35.5   36.0    0.5     50     89   34.3   34.3   -0.0    110    110   40.1   40.6    0.5
   1990      9   43.7   44.6    1.0    0.5   1550   1250   36.6   44.5    7.9     30     59   37.8   38.0    0.1     20     20   43.6   44.7    1.1
   1991      9   49.0   50.4    1.4    0.6   1530   1229   43.3   49.8    6.6     40     41   41.8   42.0    0.1     20     20   49.0   50.5    1.5
   1992      9   52.0   53.2    1.2    0.2   1540   1254   42.8   52.4    9.6     40     25   44.7   44.7    0.0     50     50   52.1   53.5    1.5
   1993      9   55.8   57.5    1.8    0.2   1560   1224   54.4   52.9   -1.5     30     80   45.8   45.8    0.0     50     50   56.2   57.7    1.5
   1994      9   57.3   58.8    1.5    0.8   1550   1222   54.6   56.8    2.2    100     92   44.1   44.1   -0.0     90     90   57.9   59.7    1.8
   1995      9   60.5   60.8    0.3    1.0   1440   1239   53.9   57.9    4.0    140     13   44.3   44.3   -0.0     30     30   60.2   61.2    1.0
   1996      9   63.4   63.7    0.3    3.5   1350   1155   62.5   48.7  -13.8    130    124    0.0    0.5    0.5     40     40   63.9   64.3    0.4
   1997      9   68.8   70.2    1.4    2.0   1190   1038   60.8   54.5   -6.2    200    157   47.3   47.2   -0.1     40     40   68.2   68.8    0.6
   1998      9   73.8   75.9    2.2    1.4   1150    978   66.9   69.7    2.8     60     80   52.7   52.6   -0.1     20     20   73.8   75.9    2.0
   1999      9   70.9   72.1    1.3    1.6   1310   1177   64.2   68.1    3.9    150    111   51.4   51.4   -0.0    310    310   75.4   78.3    2.9
   2000      9   67.5   70.1    2.6    1.8   1530   1389   70.3   60.6   -9.7    150    158   50.7   50.7   -0.0    370    370   72.8   74.9    2.2
   2001      9   70.6   74.1    3.5    1.7   1670   1446   62.5   61.2   -1.3     90    173   54.1   54.1   -0.0    230    230   73.3   75.8    2.4
   2002      9   74.3   78.3    4.0    1.2   1740   1555   68.9   61.8   -7.1    100     61   55.2   55.2   -0.0    170    170   76.3   80.4    4.0
   2003      9   78.7   82.4    3.7    1.8   1820   1639   69.7   62.5   -7.2     60     56   55.3   55.3    0.0    140    140   80.1   84.1    4.0
   2004      9   84.1   87.8    3.7    2.2   1790   1647   72.1   68.1   -4.0    160    122   58.2   58.2    0.0    130    130   84.9   88.7    3.7
   2005      9   87.8   91.0    3.2    3.1   1850   1611   79.1   82.5    3.3    100    196   54.3   54.3   -0.0    160    160   90.2   93.6    3.4
   2006      9   89.8   92.3    2.5    2.5   1980   1797   79.7   69.8   -9.9    190    134   59.4   59.4    0.0    320    320   94.2   96.9    2.7
   2007      9   94.0   94.4    0.4    1.8   2010   1830   81.3  103.0   21.8    150    147   63.0   63.0   -0.0    180    180   95.9   98.3    2.4
   2008      9   98.0   99.2    1.2    2.7   2100   1841   78.3   73.3   -5.0    100    179   65.3   65.3    0.0    190    190   99.9  100.2    0.3
   2009      9  103.1  101.9   -1.2    1.9   2160   1901   77.9   97.3   19.3    150    150   66.4   66.4   -0.0    210    210  105.0  105.6    0.6
   2010      9  107.2  105.6   -1.6    2.3   2180   1963   95.0   81.4  -13.6    150    108   68.3   68.3   -0.0    170    170  109.3  107.6   -1.7
   2011      9  106.6  104.7   -1.9    2.8   2300   2017  130.0  115.1  -14.9    150    216   69.6   69.6    0.0    270    270  112.8  110.6   -2.2
   2012      9  107.4  106.7   -0.7    3.5   2400   2126  113.6   80.8  -32.8    140    131   72.3   72.3   -0.0    240    240  111.5  109.1   -2.4
   2013      9  108.0  107.2   -0.8    3.8   2520   2318  101.3   97.6   -3.7    210    138   73.8   73.8    0.0    330    330  112.4  111.8   -0.6
   2014      9  110.8  111.7    0.8    4.4   2540   2266  109.3   87.3  -22.1    160    232   73.0   73.0   -0.0    180    180  113.2  112.2   -1.0
   2015      9  113.8  113.7   -0.1    4.3   2730   2456    0.0    NaN    NaN      0      0   73.1   73.1   -0.0    190    190  116.5  117.1    0.6
   2016      9    0.0  115.8  115.8   49.6      0   2646    0.0    NaN    NaN      0      0   73.1   73.1   -0.0    190    190    0.0  119.1  119.1
   2017      9    0.0  118.2  118.2   51.2      0   2836    0.0    NaN    NaN      0      0   73.1   73.1   -0.0    190    190    0.0  121.5  121.5
   2018      9    0.0  120.7  120.7   53.0      0   3026    0.0    NaN    NaN      0      0   73.1   73.1   -0.0    190    190    0.0  123.9  123.9
   2019      9    0.0  123.3  123.3   54.8      0   3216    0.0    NaN    NaN      0      0   73.1   73.1   -0.0    190    190    0.0  126.5  126.5
   2020      9    0.0  126.0  126.0   56.8      0   3406    0.0    NaN    NaN      0      0   73.1   73.1   -0.0    190    190    0.0  129.2  129.2
   2021      9    0.0  128.9  128.9   58.8      0   3596    0.0    NaN    NaN      0      0   73.1   73.1   -0.0    190    190    0.0  132.0  132.0
   2022      9    0.0  132.0  132.0   61.2      0   3786    0.0    NaN    NaN      0      0   73.1   73.1   -0.0    190    190    0.0  135.1  135.1
   2023      9    0.0  135.0  135.0   63.2      0   3976    0.0    NaN    NaN      0      0   73.1   73.1   -0.0    190    190    0.0  138.1  138.1
   2024      9    0.0  138.0  138.0   65.4      0   4166    0.0    NaN    NaN      0      0   73.1   73.1   -0.0    190    190    0.0  141.1  141.1
   2025      9    0.0  141.2  141.2   67.6      0   4356    0.0    NaN    NaN      0      0   73.1   73.1   -0.0    190    190    0.0  144.3  144.3
   2026      9    0.0  144.5  144.5   70.0      0   4546    0.0    NaN    NaN      0      0   73.1   73.1   -0.0    190    190    0.0  147.6  147.6
   2027      9    0.0  148.0  148.0   72.7      0   4736    0.0    NaN    NaN      0      0   73.1   73.1   -0.0    190    190    0.0  151.1  151.1
   1987     10   43.0   43.2    0.1    0.4   1180   1179   49.3   48.6   -0.7    160    161   45.5   43.8   -1.7   1340   1340 9999.0    NaN    NaN
   1988     10   45.6   48.4    2.8    1.4   1380   1378   46.3   47.0    0.8     60     61   42.5   42.5    0.0    260    260   46.5   49.6    3.1
   1989     10   52.8   61.2    8.4    4.2   1600   1565   51.9   62.8   10.9     40     73   50.3   50.3    0.0    260    260   53.6   63.4    9.8
   1990     10   56.2   64.6    8.4    5.8   1920   1910   54.7   58.1    3.4     90     65   49.7   49.7    0.0    410    410   57.8   68.3   10.5
   1991     10   62.1   73.5   11.4    6.9   2040   1939   62.0   76.7   14.7     90    181   55.7   55.7   -0.0    210    210   62.9   75.7   12.8
   1992     10   64.2   75.9   11.7    8.5   2360   2310   69.0   64.2   -4.8    110     59   54.7   54.7    0.0    430    430   66.2   80.3   14.1
   1993     10   68.6   80.9   12.3    9.6   2520   2416   67.5   84.2   16.7     90    144   59.5   59.5    0.0    250    250   69.6   83.4   13.8
   1994     10   69.8   82.8   13.0   10.1   2690   2573   72.5   66.4   -6.0    120    133   59.8   59.8    0.0    290    290   71.2   84.7   13.5
   1995     10   73.0   86.5   13.5   10.7   2640   2511   73.0   90.9   17.9    170    182   58.9   58.9   -0.0    120    120   73.7   88.1   14.5
   1996     10   76.9   91.3   14.3   10.9   2640   2467   73.6   86.4   12.8     80    124   59.8   59.8    0.0     80     80   77.3   92.0   14.7
   1997     10   81.3   95.8   14.4   11.3   2790   2440   76.0   97.2   21.2    110    287   64.6   64.6   -0.0    260    260   82.9   99.2   16.4
