    year   type mend_d mend_s mend_f send_f nend_d nend_s mout_d mout_s mout_f nout_d nout_s  min_d  min_s  min_f  nin_d  nin_s mint_d mint_s mint_f 
   2012      5  162.6  164.0    1.4   10.3   7890   7827  175.8  184.7    9.0    730    748  134.0  134.0    0.0    880    880  167.1  169.4    2.3
   2013      5  165.7  166.3    0.6   10.3   7720   7662  168.7  170.3    1.6    950    945  139.6  139.6    0.0    780    780  168.6  169.4    0.8
   2014      5  168.7  169.0    0.3   10.4   7730   7687  172.5  173.5    1.0    790    775  140.1  140.1    0.0    800    800  172.0  172.4    0.4
   2015      5  174.1  174.3    0.2   10.1   8150   8107    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420  175.7  175.9    0.2
   2016      5    0.0  179.5  179.5   45.0      0   8527    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  181.4  181.4
   2017      5    0.0  184.8  184.8   46.9      0   8947    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  186.8  186.8
   2018      5    0.0  190.2  190.2   48.9      0   9367    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  192.3  192.3
   2019      5    0.0  195.7  195.7   51.2      0   9787    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  198.0  198.0
   2020      5    0.0  201.2  201.2   53.6      0  10207    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  203.6  203.6
   2021      5    0.0  206.8  206.8   56.3      0  10627    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  209.3  209.3
   2022      5    0.0  212.5  212.5   59.1      0  11047    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  215.2  215.2
   2023      5    0.0  218.3  218.3   62.0      0  11467    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  221.1  221.1
   2024      5    0.0  224.2  224.2   65.0      0  11887    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  227.1  227.1
   2025      5    0.0  230.2  230.2   68.1      0  12307    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  233.2  233.2
   2026      5    0.0  236.3  236.3   71.1      0  12727    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  239.4  239.4
   2027      5    0.0  242.5  242.5   74.3      0  13147    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  245.7  245.7
   1987      6   79.6   79.6    0.0   -0.2   4870   4833   83.7   83.6   -0.1    860    897   80.2   80.2    0.0   5730   5730 9999.0    NaN    NaN
   1988      6   84.2   88.2    4.0    0.3   4630   4573   85.7   89.6    3.9    290    310   97.9   97.9   -0.0     50     50   84.2   88.2    4.1
   1989      6   94.3   98.1    3.8    0.2   4470   4402   95.8   99.2    3.4    330    341   93.8   93.8   -0.0    170    170   94.4   98.3    3.9
   1990      6  100.9  105.0    4.1    0.4   4250   4187  101.2  105.0    3.9    260    255  103.3  103.3   -0.1     40     40  100.9  105.0    4.1
   1991      6  110.2  115.0    4.7    1.1   4040   3938  115.9  119.7    3.8    260    299  108.3  108.4    0.0     50     50  110.6  115.4    4.8
   1992      6  115.4  119.9    4.6    1.3   3830   3711  119.8  123.6    3.9    250    267  127.8  127.8   -0.0     40     40  115.5  120.1    4.6
   1993      6  121.9  126.7    4.8    1.9   3660   3571  119.1  123.0    3.9    290    260  112.1  112.1   -0.0    120    120  122.0  126.9    4.9
   1994      6  124.3  129.3    5.0    3.0   3330   3229  127.9  133.0    5.1    390    402  122.4  122.4    0.0     60     60  124.7  129.8    5.1
   1995      6  127.7  132.6    4.9    3.2   3020   2900  131.9  137.8    6.0    410    429  137.0  137.0   -0.0    100    100  127.9  133.1    5.2
   1996      6  133.1  138.1    5.0    3.9   2830   2741  131.3  135.4    4.1    270    239  130.2  130.2    0.0     80     80  133.0  138.1    5.0
   1997      6  139.6  144.5    4.9    3.8   2460   2404  138.6  142.2    3.5    500    467  129.0  129.0   -0.0    130    130  139.9  144.8    4.9
   1998      6  144.4  149.1    4.6    4.5   2320   2276  145.3  149.7    4.3    470    458  128.1  128.1   -0.0    330    330  146.8  152.1    5.3
   1999      6  144.7  149.3    4.6    5.0   2150   2124  144.2  147.3    3.1    510    492  132.4  132.4    0.0    340    340  146.4  151.4    5.0
   2000      6  146.0  150.1    4.1    3.8   1900   1886  145.1  149.1    4.0    520    508  127.4  127.3   -0.0    270    270  148.1  152.7    4.6
   2001      6  155.0  159.6    4.6    4.5   1780   1780  151.4  154.4    3.0    330    316  138.1  138.1   -0.0    210    210  156.2  161.1    4.8
   2002      6  163.1  167.4    4.3    5.9   1670   1668  170.6  177.1    6.5    260    262  135.5  135.5   -0.0    150    150  166.5  171.5    5.0
   2003      6  170.2  174.2    4.0    8.1   1630   1629  180.4  187.4    7.1    210    209  147.4  147.4    0.0    170    170  173.8  178.6    4.7
   2004      6  172.5  174.5    2.0    9.4   1620   1606  187.8  196.5    8.7    370    383  151.9  151.9   -0.0    360    360  180.5  184.6    4.1
   2005      6  180.0  181.5    1.5    8.8   1510   1507  181.5  185.8    4.3    290    279  165.8  165.8    0.0    180    180  181.8  184.0    2.2
   2006      6  184.5  183.2   -1.3    8.1   1290   1283  204.2  212.2    8.0    420    424  176.5  176.4   -0.0    200    200  191.0  192.2    1.2
   2007      6  189.0  187.5   -1.5    7.0   1360   1368  199.3  201.5    2.2    160    145  161.4  161.5    0.0    230    230  195.2  193.8   -1.4
   2008      6  199.0  197.4   -1.6    6.5   1410   1438  204.6  199.9   -4.7    120    100  197.9  197.9    0.1    170    170  199.7  197.5   -2.1
   2009      6  204.5  202.9   -1.6    6.1   1440   1476  209.9  208.0   -1.8    290    282  188.8  188.8    0.0    320    320  209.2  207.1   -2.1
   2010      6  205.9  204.2   -1.7    9.1   1400   1447  215.2  214.4   -0.8    270    259  184.4  184.4   -0.0    230    230  211.1  209.1   -2.0
   2011      6  206.5  204.2   -2.3   15.1   1510   1549  242.4  245.0    2.5    220    228  198.4  198.5    0.0    330    330  214.0  211.9   -2.1
   2012      6  210.0  207.3   -2.7   13.5   1520   1571  214.1  210.5   -3.6    230    218  194.6  194.6    0.0    240    240  213.1  209.7   -3.4
   2013      6  215.5  212.9   -2.6    9.9   1740   1800  215.6  209.4   -6.2    230    221  209.4  209.4   -0.0    450    450  217.3  213.4   -3.9
   2014      6  218.6  215.1   -3.5    9.7   1700   1764  231.2  232.4    1.2    260    256  197.1  197.1   -0.0    220    220  223.2  219.7   -3.5
   2015      6  226.5  223.0   -3.5    9.0   1900   1964    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200  227.1  223.2   -3.9
   2016      6    0.0  230.6  230.6   51.9      0   2164    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  231.6  231.6
   2017      6    0.0  237.8  237.8   53.0      0   2364    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  239.4  239.4
   2018      6    0.0  245.0  245.0   54.5      0   2564    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  247.0  247.0
   2019      6    0.0  251.9  251.9   56.1      0   2764    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  254.3  254.3
   2020      6    0.0  258.8  258.8   58.1      0   2964    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  261.5  261.5
   2021      6    0.0  265.8  265.8   60.3      0   3164    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  268.8  268.8
   2022      6    0.0  272.6  272.6   62.8      0   3364    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  275.8  275.8
   2023      6    0.0  279.5  279.5   65.2      0   3564    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  282.9  282.9
   2024      6    0.0  286.4  286.4   68.0      0   3764    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  290.1  290.1
   2025      6    0.0  293.5  293.5   70.9      0   3964    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  297.3  297.3
   2026      6    0.0  300.6  300.6   73.9      0   4164    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  304.6  304.6
   2027      6    0.0  307.6  307.6   76.9      0   4364    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  311.7  311.7
   1987      7   30.9   29.8   -1.1    0.1    860    877   29.4   30.4    1.0   1240   1223   30.0   30.2    0.2   2100   2100 9999.0    NaN    NaN
   1988      7   29.9   30.7    0.8    0.1   1050   1103   27.2   28.5    1.3   1160   1124   25.3   28.1    2.8   1350   1350   33.5   31.9   -1.6
   1989      7   30.2   32.0    1.8    0.1   1180   1421   29.7   31.2    1.5   1410   1222   27.7   30.0    2.3   1540   1540   33.2   33.9    0.7
   1990      7   34.0   36.2    2.2    0.0   1710   1606   30.9   33.0    2.1    920   1265   31.6   34.0    2.4   1450   1450   34.6   35.6    1.0
   1991      7   36.4   38.5    2.1   -0.5   2070   1879   34.8   37.1    2.3   1250   1337   33.7   36.1    2.4   1610   1610   37.8   39.8    1.9
   1992      7   40.2   42.5    2.3   -0.3   2360   2276   38.0   38.9    0.9   1550   1443   38.9   40.9    2.0   1840   1840   39.7   41.3    1.6
   1993      7   42.7   45.3    2.6    0.9   2560   2435   41.1   41.9    0.8   1400   1441   40.8   42.3    1.5   1600   1600   43.0   45.3    2.3
   1994      7   47.2   48.1    0.9    0.7   2820   2570   41.0   44.9    3.9   1710   1835   44.1   45.5    1.4   1970   1970   45.5   47.9    2.4
   1995      7   48.6   52.7    4.1    3.0   2620   2640   54.4   51.0   -3.4   1670   1400   53.9   55.6    1.7   1470   1470   49.2   50.1    0.8
   1996      7   48.9   52.1    3.2    1.1   2620   2405   49.7   54.0    4.2   1390   1625   45.9   46.7    0.8   1390   1390   51.0   56.1    5.1
   1997      7   48.3   52.1    3.8    1.1   2670   2573   51.0   50.5   -0.4   1370   1252   44.8   46.1    1.3   1420   1420   51.6   54.8    3.2
   1998      7   53.1   56.5    3.4    4.1   2250   1793   48.6   52.0    3.3   2090   2450   49.5   50.7    1.2   1670   1670   51.8   55.9    4.1
   1999      7   59.2   59.6    0.4    6.5    580    366   50.3   53.2    2.9   2010   1767   30.7   30.5   -0.2    340    340   55.6   58.8    3.3
   2000      7  124.1    NaN    NaN    NaN     10      0   59.5   61.8    2.4    570    366    0.0    NaN    NaN      0      0   60.6   61.8    1.3
   2001      7  134.2    NaN    NaN    NaN     10      0    0.0    NaN    NaN      0      0    0.0    NaN    NaN      0      0  134.2    NaN    NaN
   2002      7   60.1   70.9   10.8  -21.7     70    103   75.0   19.5  -55.5     50      7   59.2   67.6    8.4    110    110  144.2    NaN    NaN
   2003      7   42.4   61.8   19.4   11.8    180    181   64.3   47.2  -17.1     70    102   42.4   46.0    3.6    180    180   64.3   74.9   10.6
   2004      7   50.5   57.3    6.8    9.5    510    542   50.9   51.7    0.7    380    349   52.1   52.4    0.3    710    710   45.1   65.5   20.4
   2005      7   54.5   57.5    3.0    0.8    620    656   57.2   59.4    2.2   1030   1026   57.5   57.7    0.3   1140   1140   53.3   60.6    7.3
   2006      7   55.4   57.5    2.2    1.5    560    494   57.7   58.2    0.6    850    952   55.9   56.1    0.1    790    790   57.8   60.3    2.5
   2007      7   53.6   59.0    5.5    1.8    440    606   63.1   63.2    0.1    910    678   61.1   61.6    0.4    790    790   58.4   60.7    2.3
   2008      7   61.5   65.8    4.2    0.3    640    558   65.0   64.1   -1.0    710    958   66.1   66.3    0.2    910    910   57.8   62.3    4.5
   2009      7   60.0   64.5    4.5   -0.2    810    730   68.1   66.7   -1.4    960    958   63.8   64.0    0.2   1130   1130   65.3   69.1    3.9
   2010      7   67.2   62.7   -4.5   -9.6    650    706   62.8   70.0    7.2   1110    974   65.9   66.7    0.8    950    950   62.7   67.2    4.5
   2011      7   60.5   67.9    7.4    5.0    620    632   72.9   64.9   -8.0    930    974   66.4   66.5    0.2    900    900   70.1   65.5   -4.6
   2012      7   65.1   67.4    2.3    0.7    600    533   63.3   67.0    3.7    780    859   64.6   64.6    0.1    760    760   63.5   70.2    6.7
   2013      7   67.6   71.3    3.8   -5.4    710    760   70.0   68.8   -1.2    920    803   69.8   70.4    0.5   1030   1030   67.4   69.4    2.0
   2014      7   72.1   70.8   -1.3   -0.9   1010    600   70.5   74.6    4.1    600   1060   72.7   72.8    0.1    900    900   70.0   73.7    3.7
   2015      7   72.8   71.4   -1.4   -0.9   1460   1050    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450   74.6   73.3   -1.3
   2016      7    0.0   72.4   72.4   22.7      0   1500    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   73.9   73.9
   2017      7    0.0   73.5   73.5   22.7      0   1950    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   75.0   75.0
   2018      7    0.0   74.7   74.7   22.9      0   2400    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   76.1   76.1
   2019      7    0.0   76.0   76.0   23.3      0   2850    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   77.4   77.4
   2020      7    0.0   77.4   77.4   23.7      0   3300    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   78.8   78.8
   2021      7    0.0   78.9   78.9   24.3      0   3750    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   80.2   80.2
   2022      7    0.0   80.3   80.3   24.9      0   4200    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   81.7   81.7
   2023      7    0.0   81.8   81.8   25.6      0   4650    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   83.2   83.2
   2024      7    0.0   83.3   83.3   26.3      0   5100    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   84.7   84.7
   2025      7    0.0   84.9   84.9   27.2      0   5550    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   86.3   86.3
   2026      7    0.0   86.4   86.4   28.0      0   6000    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   87.9   87.9
   2027      7    0.0   88.1   88.1   28.8      0   6450    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   89.5   89.5
   1987      8   22.0   21.9   -0.1   -0.0   1470   1373   24.0   23.4   -0.6    140    237   22.1   22.1   -0.0   1610   1610 9999.0    NaN    NaN
   1988      8   22.7   23.4    0.7   -0.1   1360   1237   23.1   22.1   -1.1    170    196   19.6   21.1    1.5     60     60   22.9   23.3    0.4
   1989      8   25.0   26.2    1.2    0.1   1430   1245   27.0   22.5   -4.5     40    102   20.0   20.8    0.8    110    110   25.5   26.4    0.9
   1990      8   27.1   28.8    1.7    0.4   1420   1213   23.4   25.0    1.6     40     62   22.1   22.3    0.2     30     30   27.1   28.8    1.7
   1991      8   29.7   31.9    2.2    0.9   1460   1234   29.7   27.3   -2.4     40     59   23.1   23.5    0.4     80     80   30.1   32.3    2.2
   1992      8   31.3   33.9    2.7    1.1   1440   1217   28.2   32.9    4.7     60     57   23.5   24.1    0.6     40     40   31.4   34.2    2.9
   1993      8   33.3   36.3    3.0    1.3   1450   1217   29.7   31.0    1.3     60     70   24.0   24.0    0.0     70     70   33.6   36.7    3.1
   1994      8   34.2   37.1    2.9    1.4   1440   1167   33.2   39.9    6.7     70    110   25.7   26.9    1.2     60     60   34.5   37.8    3.4
   1995      8   35.3   38.9    3.6    1.3   1390   1172   36.6   32.4   -4.2    100     45   28.0   28.4    0.4     50     50   35.6   39.1    3.4
   1996      8   37.2   40.8    3.6    1.2   1330   1094   35.0   41.3    6.3     80     98   28.7   28.6   -0.0     20     20   37.2   41.1    3.8
   1997      8   40.1   44.7    4.6    1.2   1210   1009   36.2   38.1    1.9    140    105   43.9   43.9   -0.0     20     20   39.6   44.1    4.5
   1998      8   42.6   48.2    5.6    1.5   1100    887   41.2   44.8    3.5    120    132   32.7   32.5   -0.2     10     10   42.6   47.9    5.4
   1999      8   40.3   44.5    4.2    2.4   1310   1161   40.6   38.2   -2.4    160     96   31.5   31.5   -0.0    370    370   43.3   49.3    6.0
   2000      8   39.1   43.0    3.9    2.9   1600   1362   42.1   39.5   -2.7    120    209   31.8   31.8    0.0    410    410   41.6   46.3    4.6
   2001      8   41.4   46.3    4.9    3.8   1630   1366   40.4   36.4   -4.0     80    106   33.7   33.7    0.0    110    110   41.9   46.6    4.6
   2002      8   44.6   50.6    6.1    4.8   1590   1340   43.8   37.7   -6.1    110     96   36.3   36.3    0.0     70     70   44.9   50.5    5.6
   2003      8   47.1   53.6    6.5    5.2   1660   1439   46.5   41.6   -4.9     80     51   42.7   42.7   -0.0    150    150   47.5   54.3    6.8
   2004      8   50.0   57.2    7.1    5.5   1650   1463   47.8   44.3   -3.5    130     96   41.7   41.7   -0.0    120    120   50.4   57.6    7.1
   2005      8   52.6   59.6    7.0    5.9   1600   1442   49.2   60.0   10.8    130    101   40.6   40.6    0.0     80     80   53.0   60.7    7.7
   2006      8   55.2   62.9    7.7    6.5   1590   1484   53.5   49.9   -3.6    100     48   42.4   42.4   -0.0     90     90   55.8   63.8    7.9
   2007      8   57.9   65.6    7.7    7.4   1570   1489   50.0   61.8   11.8    130    105   44.7   44.7    0.0    110    110   58.2   66.9    8.7
   2008      8   60.0   67.0    7.0    7.4   1620   1630   56.7   52.5   -4.2    120     29   45.1   45.1    0.0    170    170   61.3   69.2    7.9
   2009      8   62.8   70.1    7.2    8.6   1690   1643   56.2   60.1    3.9     70    127   46.8   46.8    0.0    140    140   63.9   71.3    7.4
   2010      8   64.9   72.3    7.4    8.9   1630   1667   66.8   60.7   -6.1    150     66   49.1   49.1   -0.0     90     90   65.9   73.1    7.2
   2011      8   65.8   73.8    8.1   11.4   1680   1744   77.2   62.6  -14.5     90     63   47.9   47.8   -0.0    140    140   67.9   75.6    7.7
   2012      8   66.8   76.1    9.3   13.5   1590   1736   71.2   70.4   -0.8    170     88   45.8   45.8    0.0     80     80   68.3   77.2    9.0
   2013      8   68.9   78.0    9.2   13.5   1620   1782   64.3   59.3   -5.0     90     74   48.9   48.9    0.0    120    120   70.1   79.3    9.1
   2014      8   71.5   80.8    9.3   15.0   1540   1662   70.4   77.2    6.8    150    190   51.4   51.4   -0.0     70     70   72.3   81.6    9.3
   2015      8   73.9   83.4    9.5   15.9   1590   1712    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50   74.7   84.4    9.8
   2016      8    0.0   86.1   86.1   47.9      0   1762    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   87.2   87.2
   2017      8    0.0   88.9   88.9   50.6      0   1812    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   90.0   90.0
   2018      8    0.0   91.9   91.9   53.8      0   1862    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   93.0   93.0
   2019      8    0.0   94.9   94.9   57.1      0   1912    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   96.2   96.2
   2020      8    0.0   98.2   98.2   60.6      0   1962    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   99.5   99.5
   2021      8    0.0  101.4  101.4   64.1      0   2012    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  102.8  102.8
   2022      8    0.0  104.8  104.8   68.0      0   2062    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  106.2  106.2
   2023      8    0.0  108.4  108.4   72.2      0   2112    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  109.9  109.9
   2024      8    0.0  112.3  112.3   77.0      0   2162    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  113.8  113.8
   2025      8    0.0  116.1  116.1   81.1      0   2212    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  117.7  117.7
   2026      8    0.0  120.2  120.2   85.8      0   2262    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  121.8  121.8
   2027      8    0.0  124.4  124.4   90.3      0   2312    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  126.1  126.1
   1987      9   30.9   30.8   -0.2   -0.1   1470   1311   31.4   31.7    0.3    210    369   31.0   31.0   -0.0   1680   1680 9999.0    NaN    NaN
   1988      9   33.4   33.6    0.2   -0.2   1500   1267   29.4   31.5    2.1    100    174   30.1   30.1   -0.0    130    130   33.4   33.7    0.3
   1989      9   39.8   40.2    0.3    0.4   1560   1286   35.5   35.9    0.4     50     91   33.7   33.7    0.0    110    110   40.1   40.4    0.3
   1990      9   43.7   44.3    0.6    0.6   1550   1249   36.6   43.9    7.3     30     57   34.1   34.0   -0.1     20     20   43.6   44.4    0.8
   1991      9   49.0   50.0    1.0    0.6   1530   1230   43.3   49.8    6.5     40     39   39.9   39.8   -0.1     20     20   49.0   50.2    1.1
   1992      9   52.0   52.6    0.7    0.4   1540   1255   42.8   51.7    8.9     40     25   41.1   41.1    0.0     50     50   52.1   53.1    1.0
   1993      9   55.8   56.8    1.0    0.5   1560   1223   54.4   52.3   -2.1     30     82   43.0   43.0   -0.0     50     50   56.2   57.0    0.9
   1994      9   57.3   58.1    0.8    1.0   1550   1226   54.6   55.6    0.9    100     87   43.2   43.2    0.0     90     90   57.9   59.0    1.1
   1995      9   60.5   60.2   -0.3    1.1   1440   1249   53.9   59.9    6.0    140      7   46.6   46.6   -0.0     30     30   60.2   60.5    0.3
   1996      9   63.4   63.8    0.4    1.1   1350   1173   62.5   55.1   -7.4    130    116   44.1   44.1    0.0     40     40   63.9   63.6   -0.3
   1997      9   68.8   69.7    0.9    1.0   1190   1055   60.8   58.8   -2.0    200    158   49.9   49.9   -0.0     40     40   68.2   69.0    0.8
   1998      9   73.8   75.5    1.7    0.9   1150    994   66.9   68.9    2.0     60     81   48.1   48.5    0.4     20     20   73.8   75.5    1.6
   1999      9   70.9   71.7    0.8    1.3   1310   1186   64.2   68.1    3.9    150    118   50.9   50.9    0.0    310    310   75.4   77.7    2.4
   2000      9   67.5   69.6    2.0    1.5   1530   1393   70.3   61.1   -9.2    150    163   50.2   50.2   -0.0    370    370   72.8   74.5    1.7
   2001      9   70.6   72.7    2.2    2.0   1670   1445   62.5   60.3   -2.2     90    178   48.9   48.9   -0.0    230    230   73.3   75.1    1.7
   2002      9   74.3   76.7    2.4    1.8   1740   1550   68.9   59.7   -9.2    100     65   51.4   51.4    0.0    170    170   76.3   78.9    2.6
   2003      9   78.7   81.0    2.3    1.8   1820   1632   69.7   60.4   -9.3     60     58   57.5   57.5   -0.0    140    140   80.1   82.4    2.3
   2004      9   84.1   86.6    2.5    2.1   1790   1637   72.1   66.3   -5.8    160    125   57.8   57.8    0.0    130    130   84.9   87.4    2.4
   2005      9   87.8   90.2    2.3    2.6   1850   1607   79.1   80.2    1.1    100    190   56.3   56.3   -0.0    160    160   90.2   92.3    2.2
   2006      9   89.8   91.4    1.6    2.2   1980   1792   79.7   68.1  -11.5    190    135   58.2   58.2    0.0    320    320   94.2   96.1    1.9
   2007      9   94.0   93.8   -0.3    1.5   2010   1830   81.3  100.0   18.7    150    142   63.1   63.1   -0.0    180    180   95.9   97.3    1.4
   2008      9   98.0   98.7    0.7    2.1   2100   1842   78.3   73.0   -5.3    100    178   67.1   67.1   -0.0    190    190   99.9   99.5   -0.4
   2009      9  103.1  101.6   -1.5    1.7   2160   1907   77.9   95.1   17.2    150    145   66.0   66.0   -0.0    210    210  105.0  105.2    0.1
   2010      9  107.2  105.5   -1.8    1.8   2180   1967   95.0   81.9  -13.1    150    110   70.5   70.5    0.0    170    170  109.3  107.2   -2.0
   2011      9  106.6  104.6   -2.0    2.3   2300   2026  130.0  115.7  -14.3    150    211   69.3   69.3   -0.0    270    270  112.8  110.6   -2.2
   2012      9  107.4  106.6   -0.8    3.2   2400   2132  113.6   80.4  -33.2    140    134   71.6   71.6   -0.0    240    240  111.5  109.0   -2.5
   2013      9  108.0  106.7   -1.4    3.6   2520   2322  101.3   98.5   -2.8    210    140   72.0   72.0    0.0    330    330  112.4  111.5   -0.9
   2014      9  110.8  111.3    0.5    3.8   2540   2271  109.3   87.0  -22.4    160    231   76.2   76.1   -0.0    180    180  113.2  111.6   -1.6
   2015      9  113.8  113.5   -0.3    3.1   2730   2461    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190  116.5  116.5   -0.0
   2016      9    0.0  115.9  115.9   48.1      0   2651    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  118.9  118.9
   2017      9    0.0  118.6  118.6   49.5      0   2841    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  121.6  121.6
   2018      9    0.0  121.3  121.3   51.3      0   3031    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  124.2  124.2
   2019      9    0.0  124.1  124.1   52.7      0   3221    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  127.0  127.0
   2020      9    0.0  126.9  126.9   54.5      0   3411    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  129.9  129.9
   2021      9    0.0  130.1  130.1   56.6      0   3601    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  133.1  133.1
   2022      9    0.0  133.3  133.3   58.4      0   3791    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  136.3  136.3
   2023      9    0.0  136.5  136.5   60.5      0   3981    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  139.5  139.5
   2024      9    0.0  139.7  139.7   62.5      0   4171    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  142.6  142.6
   2025      9    0.0  143.0  143.0   64.7      0   4361    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  146.0  146.0
   2026      9    0.0  146.4  146.4   66.9      0   4551    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  149.4  149.4
   2027      9    0.0  150.0  150.0   69.3      0   4741    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  153.0  153.0
   1987     10   43.0   43.2    0.1    0.4   1180   1179   49.3   48.6   -0.7    160    161   43.8   43.8    0.0   1340   1340 9999.0    NaN    NaN
   1988     10   45.6   48.3    2.7    1.6   1380   1379   46.3   46.9    0.6     60     60   41.7   41.7   -0.0    260    260   46.5   49.6    3.1
   1989     10   52.8   61.0    8.2    4.7   1600   1565   51.9   62.6   10.7     40     74   48.8   48.8    0.0    260    260   53.6   63.4    9.8
   1990     10   56.2   64.5    8.3    6.1   1920   1912   54.7   58.2    3.4     90     63   49.8   49.8    0.0    410    410   57.8   68.1   10.3
   1991     10   62.1   73.2   11.1    7.2   2040   1943   62.0   77.1   15.1     90    179   54.1   54.1    0.0    210    210   62.9   75.6   12.7
   1992     10   64.2   76.0   11.8    8.5   2360   2313   69.0   64.9   -4.1    110     60   56.2   56.2   -0.0    430    430   66.2   80.1   13.9
   1993     10   68.6   80.8   12.2    9.5   2520   2422   67.5   83.8   16.3     90    141   58.4   58.4    0.0    250    250   69.6   83.4   13.8
   1994     10   69.8   82.7   12.9   10.1   2690   2579   72.5   66.3   -6.1    120    133   59.3   59.3    0.0    290    290   71.2   84.6   13.4
   1995     10   73.0   86.4   13.4   10.7   2640   2515   73.0   90.6   17.6    170    184   58.6   58.7    0.0    120    120   73.7   88.0   14.4
   1996     10   76.9   91.2   14.3   10.9   2640   2470   73.6   86.3   12.7     80    125   60.8   60.7   -0.0     80     80   77.3   91.9   14.6
