    year   type mend_d mend_s mend_f send_f nend_d nend_s mout_d mout_s mout_f nout_d nout_s  min_d  min_s  min_f  nin_d  nin_s mint_d mint_s mint_f 
   2012      5  162.6  164.2    1.6   10.2   7890   7826  175.8  184.9    9.1    730    749  134.0  134.0    0.0    880    880  167.1  169.7    2.6
   2013      5  165.7  166.6    0.9   10.5   7720   7670  168.7  169.3    0.6    950    936  139.6  139.6    0.0    780    780  168.6  169.6    1.0
   2014      5  168.7  169.3    0.6   10.6   7730   7687  172.5  173.9    1.5    790    783  140.1  140.1    0.0    800    800  172.0  172.8    0.8
   2015      5  174.1  174.5    0.4   10.3   8150   8107    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420  175.7  176.1    0.4
   2016      5    0.0  179.7  179.7   45.1      0   8527    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  181.6  181.6
   2017      5    0.0  185.1  185.1   47.0      0   8947    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  187.1  187.1
   2018      5    0.0  190.4  190.4   49.1      0   9367    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  192.6  192.6
   2019      5    0.0  195.8  195.8   51.4      0   9787    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  198.1  198.1
   2020      5    0.0  201.4  201.4   54.0      0  10207    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  203.9  203.9
   2021      5    0.0  207.1  207.1   56.7      0  10627    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  209.7  209.7
   2022      5    0.0  212.7  212.7   59.5      0  11047    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  215.4  215.4
   2023      5    0.0  218.5  218.5   62.6      0  11467    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  221.4  221.4
   2024      5    0.0  224.4  224.4   65.6      0  11887    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  227.3  227.3
   2025      5    0.0  230.3  230.3   68.7      0  12307    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  233.4  233.4
   2026      5    0.0  236.4  236.4   71.8      0  12727    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  239.5  239.5
   2027      5    0.0  242.6  242.6   75.0      0  13147    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  245.8  245.8
   1987      6   79.6   79.6    0.0   -0.2   4870   4833   83.7   83.6   -0.1    860    897   80.2   80.2    0.0   5730   5730 9999.0    NaN    NaN
   1988      6   84.2   88.2    4.0    0.3   4630   4573   85.7   89.6    3.9    290    310   97.9   97.9   -0.0     50     50   84.2   88.2    4.1
   1989      6   94.3   98.0    3.8    0.3   4470   4399   95.8   99.5    3.7    330    344   93.8   93.8   -0.0    170    170   94.4   98.3    3.9
   1990      6  100.9  104.9    4.0    0.5   4250   4183  101.2  104.9    3.8    260    256  103.3  103.3   -0.1     40     40  100.9  105.0    4.0
   1991      6  110.2  114.8    4.5    1.1   4040   3937  115.9  119.8    3.9    260    296  108.3  108.4    0.0     50     50  110.6  115.2    4.6
   1992      6  115.4  119.7    4.4    1.3   3830   3712  119.8  123.5    3.8    250    265  127.8  127.8   -0.0     40     40  115.5  119.9    4.4
   1993      6  121.9  126.5    4.6    2.0   3660   3574  119.1  122.9    3.8    290    258  112.1  112.1   -0.0    120    120  122.0  126.7    4.7
   1994      6  124.3  129.1    4.8    3.1   3330   3226  127.9  133.2    5.3    390    408  122.4  122.4    0.0     60     60  124.7  129.6    4.9
   1995      6  127.7  132.4    4.8    3.4   3020   2896  131.9  137.5    5.6    410    430  137.0  137.0   -0.0    100    100  127.9  133.0    5.1
   1996      6  133.1  137.9    4.8    4.2   2830   2737  131.3  135.1    3.8    270    239  130.2  130.2    0.0     80     80  133.0  137.9    4.9
   1997      6  139.6  144.1    4.5    4.0   2460   2400  138.6  142.5    3.8    500    467  129.0  129.0   -0.0    130    130  139.9  144.6    4.7
   1998      6  144.4  148.9    4.4    4.8   2320   2277  145.3  149.3    4.0    470    453  128.1  128.1   -0.0    330    330  146.8  151.8    5.0
   1999      6  144.7  149.1    4.4    5.1   2150   2125  144.2  147.6    3.4    510    492  132.4  132.4    0.0    340    340  146.4  151.2    4.9
   2000      6  146.0  150.2    4.2    4.1   1900   1893  145.1  148.1    3.0    520    502  127.4  127.3   -0.0    270    270  148.1  152.6    4.5
   2001      6  155.0  159.8    4.8    5.0   1780   1797  151.4  153.4    1.9    330    306  138.1  138.1   -0.0    210    210  156.2  161.1    4.9
   2002      6  163.1  167.8    4.7    6.4   1670   1682  170.6  176.8    6.2    260    265  135.5  135.5   -0.0    150    150  166.5  171.8    5.3
   2003      6  170.2  174.8    4.5    8.3   1630   1638  180.4  187.0    6.6    210    214  147.4  147.4    0.0    170    170  173.8  179.1    5.3
   2004      6  172.5  175.2    2.7    9.9   1620   1606  187.8  196.7    8.9    370    392  151.9  151.9   -0.0    360    360  180.5  185.4    4.9
   2005      6  180.0  182.2    2.3    9.2   1510   1502  181.5  184.8    3.3    290    284  165.8  165.8    0.0    180    180  181.8  184.5    2.7
   2006      6  184.5  183.7   -0.8    8.3   1290   1263  204.2  213.7    9.5    420    439  176.5  176.4   -0.0    200    200  191.0  193.4    2.4
   2007      6  189.0  187.7   -1.3    7.1   1360   1349  199.3  202.6    3.3    160    144  161.4  161.5    0.0    230    230  195.2  194.2   -1.0
   2008      6  199.0  197.6   -1.5    6.6   1410   1416  204.6  202.5   -2.1    120    103  197.9  197.9    0.1    170    170  199.7  197.9   -1.8
   2009      6  204.5  203.0   -1.5    5.9   1440   1463  209.9  208.5   -1.3    290    273  188.8  188.8    0.0    320    320  209.2  207.3   -1.9
   2010      6  205.9  203.7   -2.2    8.9   1400   1432  215.2  215.9    0.6    270    261  184.4  184.4   -0.0    230    230  211.1  208.9   -2.2
   2011      6  206.5  203.2   -3.3   14.3   1510   1533  242.4  246.9    4.5    220    229  198.4  198.5    0.0    330    330  214.0  211.3   -2.7
   2012      6  210.0  206.0   -3.9   12.6   1520   1556  214.1  211.7   -2.4    230    217  194.6  194.6    0.0    240    240  213.1  208.6   -4.4
   2013      6  215.5  211.7   -3.8    9.3   1740   1788  215.6  209.8   -5.8    230    218  209.4  209.4   -0.0    450    450  217.3  212.1   -5.2
   2014      6  218.6  214.1   -4.5    9.0   1700   1761  231.2  230.5   -0.7    260    247  197.1  197.1   -0.0    220    220  223.2  218.5   -4.7
   2015      6  226.5  222.2   -4.3    8.2   1900   1961    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200  227.1  222.3   -4.8
   2016      6    0.0  230.0  230.0   51.2      0   2161    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  230.9  230.9
   2017      6    0.0  237.4  237.4   52.2      0   2361    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  238.9  238.9
   2018      6    0.0  244.6  244.6   53.4      0   2561    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  246.6  246.6
   2019      6    0.0  251.6  251.6   55.0      0   2761    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  254.0  254.0
   2020      6    0.0  258.4  258.4   56.9      0   2961    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  261.1  261.1
   2021      6    0.0  265.5  265.5   59.2      0   3161    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  268.5  268.5
   2022      6    0.0  272.5  272.5   61.6      0   3361    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  275.8  275.8
   2023      6    0.0  279.4  279.4   64.2      0   3561    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  282.9  282.9
   2024      6    0.0  286.3  286.3   67.0      0   3761    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  289.9  289.9
   2025      6    0.0  293.2  293.2   70.1      0   3961    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  297.0  297.0
   2026      6    0.0  300.3  300.3   73.2      0   4161    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  304.3  304.3
   2027      6    0.0  307.3  307.3   76.5      0   4361    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  311.4  311.4
   1987      7   30.9   31.2    0.2    1.3    860    862   29.4   29.5    0.1   1240   1238   30.0   30.2    0.2   2100   2100 9999.0    NaN    NaN
   1988      7   29.9   32.1    2.1    1.7   1050   1076   27.2   29.0    1.8   1160   1136   25.3   28.1    2.8   1350   1350   33.5   34.3    0.8
   1989      7   30.2   32.1    1.9   -0.0   1180   1188   29.7   32.3    2.6   1410   1428   27.7   30.0    2.3   1540   1540   33.2   35.4    2.2
   1990      7   34.0   35.9    1.9    0.2   1710   1741   30.9   32.8    1.8    920    897   31.6   34.0    2.4   1450   1450   34.6   35.8    1.2
   1991      7   36.4   38.6    2.2   -0.6   2070   2105   34.8   36.9    2.1   1250   1246   33.7   36.1    2.4   1610   1610   37.8   39.7    1.9
   1992      7   40.2   42.4    2.2   -0.4   2360   2404   38.0   40.1    2.1   1550   1541   38.9   40.9    2.0   1840   1840   39.7   42.0    2.3
   1993      7   42.7   44.8    2.1    0.5   2560   2603   41.1   43.1    2.0   1400   1401   40.8   42.3    1.5   1600   1600   43.0   45.5    2.4
   1994      7   47.2   49.0    1.8    0.5   2820   2894   41.0   42.8    1.8   1710   1679   44.1   45.5    1.4   1970   1970   45.5   47.7    2.2
   1995      7   48.6   50.2    1.6    0.5   2620   2631   54.4   56.3    1.9   1670   1733   53.9   55.6    1.7   1470   1470   49.2   51.1    1.8
   1996      7   48.9   50.9    2.0   -0.4   2620   2626   49.7   51.6    1.9   1390   1395   45.9   46.7    0.8   1390   1390   51.0   53.5    2.6
   1997      7   48.3   50.2    1.9   -0.3   2670   2669   51.0   52.2    1.3   1370   1377   44.8   46.1    1.3   1420   1420   51.6   53.5    1.9
   1998      7   53.1   54.7    1.6    2.5   2250   2272   48.6   50.1    1.5   2090   2067   49.5   50.7    1.2   1670   1670   51.8   53.7    1.8
   1999      7   59.2   62.5    3.3    6.7    580    608   50.3   51.0    0.7   2010   2004   30.7   30.5   -0.2    340    340   55.6   57.2    1.6
   2000      7  124.1   92.1  -32.0   19.2     10     16   59.5   63.3    3.8    570    592    0.0    NaN    NaN      0      0   60.6   64.1    3.5
   2001      7  134.2  184.1   50.0   38.4     10     16    0.0    NaN    NaN      0      0    0.0    NaN    NaN      0      0  134.2  184.1   50.0
   2002      7   60.1  113.0   52.9   42.7     70    115   75.0   19.5  -55.5     50     11   59.2   67.6    8.4    110    110  144.2  360.8  216.5
   2003      7   42.4   53.3   10.9    3.1    180    194   64.3  116.0   51.7     70    101   42.4   46.0    3.6    180    180   64.3  119.8   55.5
   2004      7   50.5   54.1    3.6    5.0    510    529   50.9   52.0    1.1    380    375   52.1   52.4    0.3    710    710   45.1   56.4   11.3
   2005      7   54.5   55.1    0.6    0.4    620    619   57.2   58.9    1.7   1030   1050   57.5   57.7    0.3   1140   1140   53.3   57.0    3.8
   2006      7   55.4   55.8    0.4    1.2    560    552   57.7   57.9    0.2    850    857   55.9   56.1    0.1    790    790   57.8   58.4    0.6
   2007      7   53.6   53.5   -0.1    0.1    440    423   63.1   63.6    0.5    910    919   61.1   61.6    0.4    790    790   58.4   58.8    0.4
   2008      7   61.5   61.1   -0.4   -0.1    640    629   65.0   65.5    0.4    710    704   66.1   66.3    0.2    910    910   57.8   57.3   -0.6
   2009      7   60.0   59.7   -0.3   -0.9    810    794   68.1   68.0   -0.1    960    965   63.8   64.0    0.2   1130   1130   65.3   64.6   -0.7
   2010      7   67.2   66.6   -0.6   -9.4    650    636   62.8   63.8    1.0   1110   1108   65.9   66.7    0.8    950    950   62.7   62.5   -0.2
   2011      7   60.5   62.1    1.6    4.1    620    605   72.9   71.4   -1.4    930    931   66.4   66.5    0.2    900    900   70.1   69.5   -0.6
   2012      7   65.1   65.7    0.6    0.6    600    595   63.3   63.8    0.5    780    770   64.6   64.6    0.1    760    760   63.5   64.6    1.1
   2013      7   67.6   67.6    0.1   -7.3    710    703   70.0   70.8    0.8    920    922   69.8   70.4    0.5   1030   1030   67.4   67.8    0.4
   2014      7   72.1   72.2    0.1   -1.4   1010   1009   70.5   69.9   -0.6    600    594   72.7   72.8    0.1    900    900   70.0   69.5   -0.5
   2015      7   72.8   72.7   -0.2   -0.8   1460   1459    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450   74.6   74.4   -0.2
   2016      7    0.0   73.4   73.4   22.7      0   1909    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   74.8   74.8
   2017      7    0.0   74.3   74.3   22.3      0   2359    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   75.6   75.6
   2018      7    0.0   75.2   75.2   22.2      0   2809    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   76.4   76.4
   2019      7    0.0   76.2   76.2   22.1      0   3259    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   77.4   77.4
   2020      7    0.0   77.2   77.2   22.1      0   3709    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   78.4   78.4
   2021      7    0.0   78.3   78.3   22.2      0   4159    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   79.4   79.4
   2022      7    0.0   79.3   79.3   22.3      0   4609    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   80.4   80.4
   2023      7    0.0   80.4   80.4   22.4      0   5059    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   81.5   81.5
   2024      7    0.0   81.5   81.5   22.6      0   5509    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   82.6   82.6
   2025      7    0.0   82.5   82.5   22.9      0   5959    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   83.7   83.7
   2026      7    0.0   83.7   83.7   23.1      0   6409    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   84.8   84.8
   2027      7    0.0   84.8   84.8   23.4      0   6859    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   85.9   85.9
   1987      8   22.0   21.9   -0.0   -0.0   1470   1454   24.0   23.7   -0.3    140    156   22.1   22.1   -0.0   1610   1610 9999.0    NaN    NaN
   1988      8   22.7   22.8    0.0   -0.2   1360   1343   23.1   23.1   -0.0    170    171   19.6   21.1    1.5     60     60   22.9   22.9   -0.0
   1989      8   25.0   25.1    0.1   -0.1   1430   1414   27.0   24.9   -2.0     40     39   20.0   20.8    0.8    110    110   25.5   25.4   -0.0
   1990      8   27.1   27.5    0.3   -0.0   1420   1405   23.4   26.8    3.5     40     39   22.1   22.3    0.2     30     30   27.1   27.5    0.4
   1991      8   29.7   30.5    0.7    0.2   1460   1448   29.7   29.8    0.1     40     37   23.1   23.5    0.4     80     80   30.1   30.8    0.8
   1992      8   31.3   32.2    0.9    0.3   1440   1439   28.2   28.6    0.4     60     49   23.5   24.1    0.6     40     40   31.4   32.3    0.9
   1993      8   33.3   34.2    0.9    0.4   1450   1457   29.7   29.8    0.0     60     52   24.0   24.0    0.0     70     70   33.6   34.5    1.0
   1994      8   34.2   35.1    1.0    0.3   1440   1451   33.2   34.1    0.9     70     66   25.7   26.9    1.2     60     60   34.5   35.4    1.0
   1995      8   35.3   36.4    1.1    0.3   1390   1399   36.6   37.0    0.4    100    102   28.0   28.4    0.4     50     50   35.6   36.8    1.1
   1996      8   37.2   38.6    1.4    0.2   1330   1346   35.0   35.7    0.8     80     73   28.7   28.6   -0.0     20     20   37.2   38.6    1.4
   1997      8   40.1   41.5    1.5   -0.2   1210   1239   36.2   37.4    1.2    140    127   43.9   43.9   -0.0     20     20   39.6   41.1    1.5
   1998      8   42.6   44.2    1.5   -0.3   1100   1131   41.2   42.6    1.4    120    118   32.7   32.5   -0.2     10     10   42.6   44.1    1.5
   1999      8   40.3   41.5    1.2   -0.2   1310   1337   40.6   41.7    1.1    160    164   31.5   31.5   -0.0    370    370   43.3   44.9    1.6
   2000      8   39.1   40.2    1.1    0.2   1600   1623   42.1   42.8    0.7    120    124   31.8   31.8    0.0    410    410   41.6   43.0    1.3
   2001      8   41.4   42.5    1.1    0.3   1630   1655   40.4   41.4    1.0     80     78   33.7   33.7    0.0    110    110   41.9   43.1    1.2
   2002      8   44.6   45.8    1.2    0.3   1590   1618   43.8   44.5    0.7    110    107   36.3   36.3    0.0     70     70   44.9   46.1    1.2
   2003      8   47.1   48.3    1.2    0.3   1660   1685   46.5   47.1    0.6     80     83   42.7   42.7   -0.0    150    150   47.5   48.8    1.3
   2004      8   50.0   51.1    1.1   -0.2   1650   1677   47.8   48.9    1.2    130    128   41.7   41.7   -0.0    120    120   50.4   51.6    1.2
   2005      8   52.6   53.7    1.1   -0.2   1600   1633   49.2   49.8    0.6    130    124   40.6   40.6    0.0     80     80   53.0   54.1    1.1
   2006      8   55.2   56.3    1.1   -0.6   1590   1630   53.5   53.2   -0.3    100     93   42.4   42.4   -0.0     90     90   55.8   56.9    1.1
   2007      8   57.9   59.0    1.0   -0.6   1570   1614   50.0   51.1    1.2    130    126   44.7   44.7    0.0    110    110   58.2   59.3    1.1
   2008      8   60.0   61.1    1.1   -0.9   1620   1674   56.7   56.4   -0.3    120    110   45.1   45.1    0.0    170    170   61.3   62.5    1.1
   2009      8   62.8   63.9    1.1   -0.9   1690   1753   56.2   53.6   -2.6     70     61   46.8   46.8    0.0    140    140   63.9   65.0    1.1
   2010      8   64.9   66.2    1.3   -1.2   1630   1697   66.8   65.9   -0.9    150    146   49.1   49.1   -0.0     90     90   65.9   67.0    1.1
   2011      8   65.8   67.2    1.4    0.3   1680   1742   77.2   75.1   -2.1     90     95   47.9   47.8   -0.0    140    140   67.9   69.2    1.3
   2012      8   66.8   68.3    1.4    0.7   1590   1649   71.2   71.0   -0.2    170    173   45.8   45.8    0.0     80     80   68.3   69.6    1.3
   2013      8   68.9   70.6    1.8    0.9   1620   1690   64.3   60.6   -3.7     90     79   48.9   48.9    0.0    120    120   70.1   71.7    1.6
   2014      8   71.5   73.7    2.2    1.0   1540   1616   70.4   67.4   -3.0    150    144   51.4   51.4   -0.0     70     70   72.3   74.1    1.8
   2015      8   73.9   76.3    2.4    1.0   1590   1666    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50   74.7   77.1    2.4
   2016      8    0.0   78.9   78.9   32.2      0   1716    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   79.8   79.8
   2017      8    0.0   81.6   81.6   34.1      0   1766    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   82.5   82.5
   2018      8    0.0   84.4   84.4   36.1      0   1816    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   85.3   85.3
   2019      8    0.0   87.3   87.3   38.5      0   1866    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   88.3   88.3
   2020      8    0.0   90.2   90.2   40.7      0   1916    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   91.3   91.3
   2021      8    0.0   93.4   93.4   43.3      0   1966    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   94.5   94.5
   2022      8    0.0   96.7   96.7   46.5      0   2016    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   97.9   97.9
   2023      8    0.0  100.2  100.2   49.6      0   2066    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  101.5  101.5
   2024      8    0.0  103.8  103.8   53.2      0   2116    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  105.1  105.1
   2025      8    0.0  107.6  107.6   57.4      0   2166    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  109.0  109.0
   2026      8    0.0  111.5  111.5   61.7      0   2216    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  113.0  113.0
   2027      8    0.0  115.6  115.6   66.0      0   2266    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  117.1  117.1
   1987      9   30.9   30.9   -0.0   -0.1   1470   1461   31.4   31.4   -0.0    210    219   31.0   31.0   -0.0   1680   1680 9999.0    NaN    NaN
   1988      9   33.4   33.3   -0.1   -0.3   1500   1503   29.4   30.2    0.8    100     88   30.1   30.1   -0.0    130    130   33.4   33.4   -0.0
   1989      9   39.8   41.8    2.0    0.9   1560   1564   35.5   41.1    5.6     50     49   33.7   33.7    0.0    110    110   40.1   42.4    2.2
   1990      9   43.7   45.3    1.7    1.0   1550   1557   36.6   45.5    8.9     30     27   34.1   34.0   -0.1     20     20   43.6   45.5    1.8
   1991      9   49.0   50.9    1.9    1.3   1530   1540   43.3   50.4    7.1     40     37   39.9   39.8   -0.1     20     20   49.0   51.1    2.1
   1992      9   52.0   53.0    1.1    1.3   1540   1550   42.8   51.8    9.0     40     40   41.1   41.1    0.0     50     50   52.1   53.4    1.3
   1993      9   55.8   56.3    0.6    1.3   1560   1572   54.4   55.0    0.6     30     28   43.0   43.0   -0.0     50     50   56.2   56.7    0.6
   1994      9   57.3   58.1    0.8    1.5   1550   1565   54.6   54.3   -0.3    100     97   43.2   43.2    0.0     90     90   57.9   58.7    0.8
   1995      9   60.5   61.6    1.1    1.7   1440   1463   53.9   53.8   -0.2    140    132   46.6   46.6   -0.0     30     30   60.2   61.2    1.0
   1996      9   63.4   64.3    0.9    1.8   1350   1377   62.5   63.1    0.6    130    126   44.1   44.1    0.0     40     40   63.9   64.7    0.8
   1997      9   68.8   69.9    1.1    1.8   1190   1225   60.8   60.0   -0.8    200    192   49.9   49.9   -0.0     40     40   68.2   69.1    0.9
   1998      9   73.8   74.7    0.9    1.5   1150   1189   66.9   66.5   -0.5     60     56   48.1   48.5    0.4     20     20   73.8   74.7    0.9
   1999      9   70.9   72.2    1.3    1.4   1310   1354   64.2   62.9   -1.3    150    145   50.9   50.9    0.0    310    310   75.4   76.6    1.2
   2000      9   67.5   68.8    1.2    1.6   1530   1572   70.3   70.9    0.6    150    152   50.2   50.2   -0.0    370    370   72.8   74.1    1.4
   2001      9   70.6   72.2    1.6    2.1   1670   1713   62.5   61.4   -1.0     90     89   48.9   48.9   -0.0    230    230   73.3   75.0    1.6
   2002      9   74.3   76.1    1.7    2.6   1740   1786   68.9   66.6   -2.3    100     97   51.4   51.4    0.0    170    170   76.3   78.0    1.6
   2003      9   78.7   80.7    2.0    3.0   1820   1877   69.7   62.1   -7.6     60     49   57.5   57.5   -0.0    140    140   80.1   82.0    1.9
   2004      9   84.1   86.4    2.3    3.7   1790   1851   72.1   70.9   -1.2    160    156   57.8   57.8    0.0    130    130   84.9   87.1    2.1
   2005      9   87.8   90.4    2.6    4.3   1850   1919   79.1   72.6   -6.6    100     92   56.3   56.3   -0.0    160    160   90.2   92.5    2.3
   2006      9   89.8   92.7    2.9    4.6   1980   2054   79.7   76.3   -3.3    190    185   58.2   58.2    0.0    320    320   94.2   96.9    2.7
   2007      9   94.0   97.2    3.1    5.0   2010   2095   81.3   76.0   -5.2    150    139   63.1   63.1   -0.0    180    180   95.9   98.7    2.9
   2008      9   98.0  101.4    3.5    5.7   2100   2191   78.3   75.7   -2.6    100     94   67.1   67.1   -0.0    190    190   99.9  103.4    3.5
   2009      9  103.1  106.4    3.3    6.7   2160   2248   77.9   79.0    1.1    150    153   66.0   66.0   -0.0    210    210  105.0  108.4    3.4
   2010      9  107.2  110.8    3.6    8.0   2180   2276   95.0   86.8   -8.2    150    142   70.5   70.5    0.0    170    170  109.3  112.4    3.1
   2011      9  106.6  109.6    3.0    8.7   2300   2387  130.0  135.1    5.1    150    159   69.3   69.3   -0.0    270    270  112.8  116.2    3.4
   2012      9  107.4  110.8    3.4   10.0   2400   2504  113.6  101.7  -11.9    140    123   71.6   71.6   -0.0    240    240  111.5  114.2    2.7
   2013      9  108.0  112.1    4.1   10.6   2520   2641  101.3   89.6  -11.8    210    193   72.0   72.0    0.0    330    330  112.4  115.7    3.3
   2014      9  110.8  115.8    4.9   11.7   2540   2677  109.3   96.3  -13.0    160    144   76.2   76.1   -0.0    180    180  113.2  117.4    4.2
   2015      9  113.8  118.5    4.7   11.7   2730   2867    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190  116.5  121.5    4.9
   2016      9    0.0  121.3  121.3   57.5      0   3057    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  124.2  124.2
   2017      9    0.0  124.3  124.3   59.5      0   3247    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  127.2  127.2
   2018      9    0.0  127.4  127.4   61.7      0   3437    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  130.4  130.4
   2019      9    0.0  130.7  130.7   64.3      0   3627    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  133.6  133.6
   2020      9    0.0  134.1  134.1   67.0      0   3817    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  137.0  137.0
   2021      9    0.0  137.5  137.5   69.7      0   4007    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  140.5  140.5
   2022      9    0.0  141.1  141.1   72.7      0   4197    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  144.1  144.1
   2023      9    0.0  144.8  144.8   75.5      0   4387    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  147.9  147.9
   2024      9    0.0  148.7  148.7   78.3      0   4577    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  151.8  151.8
   2025      9    0.0  152.5  152.5   81.2      0   4767    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  155.6  155.6
   2026      9    0.0  156.6  156.6   84.3      0   4957    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  159.8  159.8
   2027      9    0.0  160.8  160.8   87.3      0   5147    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  164.0  164.0
   1987     10   43.0   43.1    0.0    0.4   1180   1152   49.3   48.3   -1.0    160    188   43.8   43.8    0.0   1340   1340 9999.0    NaN    NaN
   1988     10   45.6   47.3    1.7    1.2   1380   1350   46.3   48.0    1.7     60     62   41.7   41.7   -0.0    260    260   46.5   48.6    2.1
   1989     10   52.8   63.5   10.7    4.9   1600   1572   51.9   62.1   10.2     40     38   48.8   48.8    0.0    260    260   53.6   66.3   12.7
   1990     10   56.2   66.8   10.6    7.0   1920   1931   54.7   56.4    1.7     90     51   49.8   49.8    0.0    410    410   57.8   70.9   13.1
   1991     10   62.1   74.7   12.6    8.0   2040   2057   62.0   74.0   12.1     90     84   54.1   54.1    0.0    210    210   62.9   76.9   14.0
   1992     10   64.2   75.0   10.8    9.1   2360   2263   69.0   87.3   18.3    110    224   56.2   56.2   -0.0    430    430   66.2   80.3   14.1
   1993     10   68.6   80.4   11.8    9.5   2520   2445   67.5   73.8    6.3     90     68   58.4   58.4    0.0    250    250   69.6   82.6   13.0
   1994     10   69.8   80.9   11.1    9.8   2690   2572   72.5   89.7   17.2    120    163   59.3   59.3    0.0    290    290   71.2   84.1   12.9
   1995     10   73.0   84.7   11.7   10.1   2640   2537   73.0   84.0   11.1    170    155   58.6   58.7    0.0    120    120   73.7   85.9   12.2
   1996     10   76.9   89.4   12.5   10.5   2640   2566   73.6   72.0   -1.6     80     51   60.8   60.7   -0.0     80     80   77.3   90.0   12.6
