    year   type mend_d mend_s mend_f send_f nend_d nend_s mout_d mout_s mout_f nout_d nout_s  min_d  min_s  min_f  nin_d  nin_s mint_d mint_s mint_f 
   2012      5  162.6  163.9    1.2   10.1   7890   7829  175.8  185.0    9.3    730    747  134.0  134.0    0.0    880    880  167.1  169.3    2.2
   2013      5  165.7  166.3    0.6   10.1   7720   7662  168.7  169.8    1.2    950    947  139.6  139.6    0.0    780    780  168.6  169.4    0.7
   2014      5  168.7  168.9    0.2   10.1   7730   7674  172.5  174.0    1.5    790    788  140.1  140.1    0.0    800    800  172.0  172.4    0.4
   2015      5  174.1  174.2    0.1    9.7   8150   8094    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420  175.7  175.8    0.1
   2016      5    0.0  179.4  179.4   44.7      0   8514    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  181.2  181.2
   2017      5    0.0  184.8  184.8   46.5      0   8934    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  186.8  186.8
   2018      5    0.0  190.2  190.2   48.6      0   9354    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  192.3  192.3
   2019      5    0.0  195.6  195.6   51.0      0   9774    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  197.8  197.8
   2020      5    0.0  201.1  201.1   53.3      0  10194    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  203.5  203.5
   2021      5    0.0  206.7  206.7   56.1      0  10614    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  209.3  209.3
   2022      5    0.0  212.4  212.4   58.9      0  11034    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  215.1  215.1
   2023      5    0.0  218.2  218.2   61.8      0  11454    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  221.0  221.0
   2024      5    0.0  224.1  224.1   64.8      0  11874    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  227.0  227.0
   2025      5    0.0  230.0  230.0   67.9      0  12294    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  233.0  233.0
   2026      5    0.0  236.1  236.1   71.1      0  12714    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  239.2  239.2
   2027      5    0.0  242.2  242.2   74.3      0  13134    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  245.5  245.5
   1987      6   79.6   79.6    0.0   -0.2   4870   4833   83.7   83.6   -0.1    860    897   80.2   80.2    0.0   5730   5730 9999.0    NaN    NaN
   1988      6   84.2   88.2    4.0    0.3   4630   4573   85.7   89.6    3.9    290    310   97.9   97.9   -0.0     50     50   84.2   88.2    4.1
   1989      6   94.3   98.1    3.8    0.2   4470   4402   95.8   99.2    3.4    330    341   93.8   93.8   -0.0    170    170   94.4   98.3    3.9
   1990      6  100.9  105.1    4.2    0.5   4250   4184  101.2  105.0    3.8    260    258  103.3  103.3   -0.1     40     40  100.9  105.1    4.2
   1991      6  110.2  115.0    4.8    1.1   4040   3937  115.9  119.7    3.8    260    297  108.3  108.4    0.0     50     50  110.6  115.4    4.8
   1992      6  115.4  120.0    4.6    1.3   3830   3714  119.8  123.5    3.8    250    263  127.8  127.8   -0.0     40     40  115.5  120.1    4.6
   1993      6  121.9  126.7    4.8    1.9   3660   3582  119.1  123.4    4.3    290    252  112.1  112.1   -0.0    120    120  122.0  127.0    5.0
   1994      6  124.3  129.4    5.1    3.0   3330   3234  127.9  133.0    5.1    390    408  122.4  122.4    0.0     60     60  124.7  129.9    5.2
   1995      6  127.7  132.7    5.0    3.4   3020   2902  131.9  137.4    5.5    410    432  137.0  137.0   -0.0    100    100  127.9  133.2    5.3
   1996      6  133.1  138.3    5.1    4.1   2830   2736  131.3  135.2    3.9    270    246  130.2  130.2    0.0     80     80  133.0  138.2    5.2
   1997      6  139.6  144.6    5.0    3.9   2460   2397  138.6  142.4    3.8    500    469  129.0  129.0   -0.0    130    130  139.9  145.0    5.1
   1998      6  144.4  149.3    4.8    4.7   2320   2274  145.3  149.6    4.3    470    453  128.1  128.1   -0.0    330    330  146.8  152.3    5.5
   1999      6  144.7  149.4    4.7    5.2   2150   2125  144.2  147.6    3.4    510    489  132.4  132.4    0.0    340    340  146.4  151.5    5.2
   2000      6  146.0  150.3    4.3    4.2   1900   1897  145.1  148.8    3.6    520    498  127.4  127.3   -0.0    270    270  148.1  152.9    4.7
   2001      6  155.0  159.8    4.8    4.9   1780   1789  151.4  153.7    2.3    330    318  138.1  138.1   -0.0    210    210  156.2  161.1    4.9
   2002      6  163.1  167.9    4.9    6.6   1670   1677  170.6  175.4    4.8    260    262  135.5  135.5   -0.0    150    150  166.5  171.8    5.2
   2003      6  170.2  174.9    4.7    8.6   1630   1635  180.4  186.6    6.2    210    212  147.4  147.4    0.0    170    170  173.8  179.2    5.4
   2004      6  172.5  175.0    2.5    9.5   1620   1608  187.8  198.3   10.5    370    387  151.9  151.9   -0.0    360    360  180.5  185.6    5.1
   2005      6  180.0  182.4    2.4    8.9   1510   1499  181.5  184.0    2.4    290    289  165.8  165.8    0.0    180    180  181.8  184.5    2.7
   2006      6  184.5  184.0   -0.5    8.6   1290   1268  204.2  211.5    7.4    420    431  176.5  176.4   -0.0    200    200  191.0  192.9    1.9
   2007      6  189.0  187.8   -1.2    7.5   1360   1352  199.3  202.6    3.3    160    146  161.4  161.5    0.0    230    230  195.2  194.3   -0.9
   2008      6  199.0  197.8   -1.2    7.2   1410   1413  204.6  201.8   -2.8    120    109  197.9  197.9    0.1    170    170  199.7  198.1   -1.6
   2009      6  204.5  203.1   -1.4    6.5   1440   1458  209.9  209.2   -0.7    290    275  188.8  188.8    0.0    320    320  209.2  207.5   -1.7
   2010      6  205.9  204.2   -1.7    9.6   1400   1440  215.2  214.8   -0.5    270    248  184.4  184.4   -0.0    230    230  211.1  209.1   -2.0
   2011      6  206.5  203.9   -2.6   15.1   1510   1542  242.4  246.7    4.3    220    228  198.4  198.5    0.0    330    330  214.0  211.9   -2.2
   2012      6  210.0  206.2   -3.8   13.1   1520   1564  214.1  213.8   -0.3    230    218  194.6  194.6    0.0    240    240  213.1  209.1   -4.0
   2013      6  215.5  212.2   -3.3    9.6   1740   1800  215.6  208.5   -7.1    230    214  209.4  209.4   -0.0    450    450  217.3  212.5   -4.8
   2014      6  218.6  214.6   -4.0    9.3   1700   1766  231.2  232.0    0.8    260    254  197.1  197.1   -0.0    220    220  223.2  219.2   -4.0
   2015      6  226.5  222.8   -3.7    8.7   1900   1966    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200  227.1  222.9   -4.2
   2016      6    0.0  230.5  230.5   51.9      0   2166    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  231.4  231.4
   2017      6    0.0  237.7  237.7   52.9      0   2366    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  239.2  239.2
   2018      6    0.0  244.8  244.8   54.3      0   2566    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  246.8  246.8
   2019      6    0.0  252.1  252.1   56.2      0   2766    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  254.5  254.5
   2020      6    0.0  259.0  259.0   58.1      0   2966    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  261.7  261.7
   2021      6    0.0  265.8  265.8   60.3      0   3166    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  268.8  268.8
   2022      6    0.0  272.7  272.7   62.6      0   3366    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  276.0  276.0
   2023      6    0.0  279.6  279.6   65.2      0   3566    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  283.1  283.1
   2024      6    0.0  286.6  286.6   68.0      0   3766    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  290.3  290.3
   2025      6    0.0  293.4  293.4   70.7      0   3966    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  297.3  297.3
   2026      6    0.0  300.4  300.4   73.7      0   4166    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  304.4  304.4
   2027      6    0.0  307.5  307.5   76.7      0   4366    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  311.7  311.7
   1987      7   30.9   29.8   -1.1    0.1    860    877   29.4   30.4    1.0   1240   1223   30.0   30.2    0.2   2100   2100 9999.0    NaN    NaN
   1988      7   29.9   31.2    1.3    0.8   1050   1106   27.2   28.7    1.5   1160   1121   25.3   28.1    2.8   1350   1350   33.5   32.8   -0.7
   1989      7   30.2   32.3    2.1    0.8   1180   1427   29.7   31.5    1.8   1410   1219   27.7   30.0    2.3   1540   1540   33.2   34.6    1.4
   1990      7   34.0   36.6    2.6    1.9   1710   1611   30.9   33.1    2.2    920   1266   31.6   34.0    2.4   1450   1450   34.6   36.1    1.5
   1991      7   36.4   38.9    2.5    1.0   2070   1878   34.8   37.5    2.7   1250   1343   33.7   36.1    2.4   1610   1610   37.8   40.5    2.7
   1992      7   40.2   43.1    2.9    0.9   2360   2276   38.0   39.4    1.4   1550   1442   38.9   40.9    2.0   1840   1840   39.7   42.3    2.6
   1993      7   42.7   45.8    3.1    1.9   2560   2432   41.1   42.5    1.4   1400   1444   40.8   42.3    1.5   1600   1600   43.0   46.2    3.2
   1994      7   47.2   48.7    1.5    1.9   2820   2572   41.0   45.2    4.2   1710   1830   44.1   45.5    1.4   1970   1970   45.5   48.7    3.3
   1995      7   48.6   53.3    4.7    4.1   2620   2640   54.4   51.3   -3.1   1670   1402   53.9   55.6    1.7   1470   1470   49.2   50.8    1.6
   1996      7   48.9   52.2    3.3    1.1   2620   2398   49.7   54.5    4.8   1390   1632   45.9   46.7    0.8   1390   1390   51.0   56.6    5.6
   1997      7   48.3   52.0    3.8    1.1   2670   2566   51.0   50.6   -0.4   1370   1252   44.8   46.1    1.3   1420   1420   51.6   54.8    3.2
   1998      7   53.1   56.1    3.0    3.7   2250   1779   48.6   51.7    3.1   2090   2457   49.5   50.7    1.2   1670   1670   51.8   55.4    3.5
   1999      7   59.2   59.4    0.2    6.2    580    365   50.3   53.1    2.8   2010   1754   30.7   30.5   -0.2    340    340   55.6   58.7    3.1
   2000      7  124.1    NaN    NaN    NaN     10      0   59.5   60.9    1.4    570    365    0.0    NaN    NaN      0      0   60.6   60.9    0.3
   2001      7  134.2    NaN    NaN    NaN     10      0    0.0    NaN    NaN      0      0    0.0    NaN    NaN      0      0  134.2    NaN    NaN
   2002      7   60.1   70.9   10.8  -21.7     70    103   75.0   19.5  -55.5     50      7   59.2   67.6    8.4    110    110  144.2    NaN    NaN
   2003      7   42.4   61.9   19.5   12.4    180    178   64.3   48.4  -15.8     70    105   42.4   46.0    3.6    180    180   64.3   76.0   11.7
   2004      7   50.5   57.2    6.7    9.5    510    538   50.9   51.6    0.6    380    350   52.1   52.4    0.3    710    710   45.1   65.1   20.0
   2005      7   54.5   57.4    2.9    0.5    620    650   57.2   59.3    2.1   1030   1028   57.5   57.7    0.3   1140   1140   53.3   60.3    7.0
   2006      7   55.4   57.5    2.2    1.5    560    494   57.7   58.5    0.9    850    946   55.9   56.1    0.1    790    790   57.8   60.8    3.0
   2007      7   53.6   59.0    5.4    1.9    440    608   63.1   63.2    0.1    910    676   61.1   61.6    0.4    790    790   58.4   60.6    2.2
   2008      7   61.5   65.7    4.2    0.2    640    555   65.0   64.4   -0.6    710    963   66.1   66.3    0.2    910    910   57.8   62.8    5.0
   2009      7   60.0   64.6    4.6   -0.1    810    730   68.1   66.6   -1.4    960    955   63.8   64.0    0.2   1130   1130   65.3   69.3    4.0
   2010      7   67.2   63.2   -4.0   -9.3    650    710   62.8   69.8    7.0   1110    970   65.9   66.7    0.8    950    950   62.7   67.4    4.7
   2011      7   60.5   67.8    7.3    5.3    620    635   72.9   65.3   -7.6    930    975   66.4   66.5    0.2    900    900   70.1   66.0   -4.1
   2012      7   65.1   67.4    2.3    0.7    600    536   63.3   67.1    3.8    780    859   64.6   64.6    0.1    760    760   63.5   70.4    6.9
   2013      7   67.6   71.6    4.0   -5.5    710    763   70.0   68.7   -1.3    920    803   69.8   70.4    0.5   1030   1030   67.4   69.7    2.3
   2014      7   72.1   70.2   -1.9   -1.5   1010    602   70.5   74.7    4.2    600   1061   72.7   72.8    0.1    900    900   70.0   73.5    3.5
   2015      7   72.8   70.9   -2.0   -1.6   1460   1052    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450   74.6   72.4   -2.2
   2016      7    0.0   71.7   71.7   21.7      0   1502    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   73.0   73.0
   2017      7    0.0   72.7   72.7   21.3      0   1952    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   73.8   73.8
   2018      7    0.0   73.7   73.7   21.1      0   2402    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   74.8   74.8
   2019      7    0.0   74.8   74.8   21.1      0   2852    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   75.9   75.9
   2020      7    0.0   75.8   75.8   21.1      0   3302    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   76.9   76.9
   2021      7    0.0   76.9   76.9   21.2      0   3752    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   78.0   78.0
   2022      7    0.0   78.0   78.0   21.3      0   4202    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   79.1   79.1
   2023      7    0.0   79.1   79.1   21.5      0   4652    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   80.2   80.2
   2024      7    0.0   80.2   80.2   21.7      0   5102    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   81.3   81.3
   2025      7    0.0   81.3   81.3   21.9      0   5552    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   82.4   82.4
   2026      7    0.0   82.5   82.5   22.2      0   6002    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   83.6   83.6
   2027      7    0.0   83.6   83.6   22.5      0   6452    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   84.7   84.7
   1987      8   22.0   21.9   -0.1   -0.0   1470   1373   24.0   23.4   -0.6    140    237   22.1   22.1   -0.0   1610   1610 9999.0    NaN    NaN
   1988      8   22.7   22.9    0.2   -0.1   1360   1232   23.1   21.6   -1.5    170    201   19.6   21.1    1.5     60     60   22.9   22.8   -0.1
   1989      8   25.0   25.5    0.5   -0.0   1430   1230   27.0   22.2   -4.8     40    112   20.0   20.8    0.8    110    110   25.5   25.6    0.1
   1990      8   27.1   28.0    0.9    0.1   1420   1192   23.4   24.8    1.4     40     68   22.1   22.3    0.2     30     30   27.1   27.9    0.8
   1991      8   29.7   31.1    1.4    0.4   1460   1212   29.7   27.1   -2.6     40     60   23.1   23.5    0.4     80     80   30.1   31.4    1.4
   1992      8   31.3   32.8    1.5    0.5   1440   1197   28.2   31.8    3.6     60     55   23.5   24.1    0.6     40     40   31.4   33.0    1.6
   1993      8   33.3   34.8    1.5    0.7   1450   1189   29.7   31.0    1.3     60     78   24.0   24.0    0.0     70     70   33.6   35.2    1.6
   1994      8   34.2   35.4    1.3    0.7   1440   1151   33.2   37.4    4.3     70     98   25.7   26.9    1.2     60     60   34.5   36.0    1.6
   1995      8   35.3   36.9    1.6    0.5   1390   1149   36.6   32.1   -4.5    100     52   28.0   28.4    0.4     50     50   35.6   37.1    1.5
   1996      8   37.2   38.9    1.7    0.5   1330   1073   35.0   39.2    4.3     80     96   28.7   28.6   -0.0     20     20   37.2   39.1    1.9
   1997      8   40.1   42.1    2.0    0.4   1210    973   36.2   37.1    0.9    140    120   43.9   43.9   -0.0     20     20   39.6   41.5    1.9
   1998      8   42.6   45.0    2.4    0.3   1100    848   41.2   42.4    1.2    120    135   32.7   32.5   -0.2     10     10   42.6   44.8    2.2
   1999      8   40.3   41.8    1.5    0.5   1310   1114   40.6   37.0   -3.6    160    104   31.5   31.5   -0.0    370    370   43.3   45.7    2.4
   2000      8   39.1   40.4    1.3    0.9   1600   1311   42.1   38.4   -3.8    120    213   31.8   31.8    0.0    410    410   41.6   43.2    1.5
   2001      8   41.4   43.1    1.6    1.1   1630   1308   40.4   36.4   -4.0     80    113   33.7   33.7    0.0    110    110   41.9   43.3    1.4
   2002      8   44.6   46.7    2.2    1.3   1590   1272   43.8   38.2   -5.6    110    106   36.3   36.3    0.0     70     70   44.9   46.6    1.7
   2003      8   47.1   49.3    2.2    1.3   1660   1367   46.5   42.2   -4.3     80     55   42.7   42.7   -0.0    150    150   47.5   49.8    2.3
   2004      8   50.0   52.4    2.4    0.8   1650   1385   47.8   43.8   -3.9    130    102   41.7   41.7   -0.0    120    120   50.4   52.7    2.3
   2005      8   52.6   54.7    2.0    0.9   1600   1373   49.2   55.0    5.8    130     92   40.6   40.6    0.0     80     80   53.0   55.5    2.5
   2006      8   55.2   57.2    2.0    0.7   1590   1413   53.5   49.2   -4.3    100     50   42.4   42.4   -0.0     90     90   55.8   57.9    2.1
   2007      8   57.9   59.4    1.4    0.5   1570   1423   50.0   57.1    7.1    130    100   44.7   44.7    0.0    110    110   58.2   60.3    2.1
   2008      8   60.0   61.1    1.1   -0.0   1620   1567   56.7   51.7   -5.1    120     26   45.1   45.1    0.0    170    170   61.3   62.9    1.5
   2009      8   62.8   64.0    1.2    0.1   1690   1580   56.2   58.4    2.3     70    127   46.8   46.8    0.0    140    140   63.9   65.1    1.1
   2010      8   64.9   66.4    1.5   -0.1   1630   1596   66.8   59.4   -7.4    150     74   49.1   49.1   -0.0     90     90   65.9   67.1    1.1
   2011      8   65.8   67.9    2.2    1.6   1680   1667   77.2   62.8  -14.4     90     69   47.9   47.8   -0.0    140    140   67.9   69.5    1.5
   2012      8   66.8   69.3    2.5    2.2   1590   1661   71.2   67.1   -4.1    170     86   45.8   45.8    0.0     80     80   68.3   70.3    2.1
   2013      8   68.9   71.8    2.9    2.3   1620   1705   64.3   59.7   -4.6     90     76   48.9   48.9    0.0    120    120   70.1   72.9    2.8
   2014      8   71.5   74.4    2.9    2.4   1540   1586   70.4   75.1    4.7    150    189   51.4   51.4   -0.0     70     70   72.3   75.4    3.1
   2015      8   73.9   76.8    2.9    2.3   1590   1636    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50   74.7   77.6    3.0
   2016      8    0.0   79.3   79.3   33.5      0   1686    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   80.3   80.3
   2017      8    0.0   82.0   82.0   35.6      0   1736    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   83.0   83.0
   2018      8    0.0   84.9   84.9   37.7      0   1786    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   85.9   85.9
   2019      8    0.0   87.7   87.7   40.0      0   1836    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   88.8   88.8
   2020      8    0.0   90.8   90.8   42.9      0   1886    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   91.9   91.9
   2021      8    0.0   93.9   93.9   45.7      0   1936    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   95.1   95.1
   2022      8    0.0   97.3   97.3   49.2      0   1986    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   98.5   98.5
   2023      8    0.0  100.8  100.8   52.9      0   2036    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  102.1  102.1
   2024      8    0.0  104.5  104.5   56.5      0   2086    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  105.8  105.8
   2025      8    0.0  108.3  108.3   60.6      0   2136    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  109.8  109.8
   2026      8    0.0  112.5  112.5   65.1      0   2186    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  113.9  113.9
   2027      8    0.0  116.7  116.7   69.5      0   2236    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  118.3  118.3
   1987      9   30.9   30.8   -0.2   -0.1   1470   1311   31.4   31.7    0.3    210    369   31.0   31.0   -0.0   1680   1680 9999.0    NaN    NaN
   1988      9   33.4   33.1   -0.3   -0.3   1500   1257   29.4   31.2    1.8    100    184   30.1   30.1   -0.0    130    130   33.4   33.1   -0.3
   1989      9   39.8   41.8    2.0    1.2   1560   1291   35.5   36.1    0.7     50     76   33.7   33.7    0.0    110    110   40.1   42.2    2.1
   1990      9   43.7   45.4    1.7    1.5   1550   1253   36.6   45.1    8.5     30     58   34.1   34.0   -0.1     20     20   43.6   45.6    1.9
   1991      9   49.0   51.0    2.0    1.9   1530   1229   43.3   49.7    6.4     40     44   39.9   39.8   -0.1     20     20   49.0   51.1    2.1
   1992      9   52.0   53.0    1.0    1.9   1540   1254   42.8   51.5    8.7     40     25   41.1   41.1    0.0     50     50   52.1   53.4    1.3
   1993      9   55.8   56.6    0.8    2.1   1560   1222   54.4   51.0   -3.4     30     82   43.0   43.0   -0.0     50     50   56.2   56.7    0.6
   1994      9   57.3   58.3    1.0    2.4   1550   1224   54.6   55.4    0.8    100     88   43.2   43.2    0.0     90     90   57.9   59.2    1.2
   1995      9   60.5   61.2    0.7    2.5   1440   1249   53.9   54.7    0.8    140      5   46.6   46.6   -0.0     30     30   60.2   61.5    1.4
   1996      9   63.4   64.7    1.3    2.7   1350   1169   62.5   54.9   -7.6    130    120   44.1   44.1    0.0     40     40   63.9   64.4    0.5
   1997      9   68.8   70.3    1.5    2.3   1190   1052   60.8   58.2   -2.5    200    157   49.9   49.9   -0.0     40     40   68.2   69.4    1.2
   1998      9   73.8   75.2    1.5    2.4   1150    989   66.9   68.5    1.6     60     83   48.1   48.5    0.4     20     20   73.8   75.2    1.4
   1999      9   70.9   71.1    0.2    2.2   1310   1183   64.2   66.9    2.7    150    116   50.9   50.9    0.0    310    310   75.4   76.9    1.6
   2000      9   67.5   68.5    1.0    2.3   1530   1392   70.3   59.2  -11.1    150    161   50.2   50.2   -0.0    370    370   72.8   73.0    0.2
   2001      9   70.6   72.2    1.7    2.7   1670   1441   62.5   60.2   -2.3     90    181   48.9   48.9   -0.0    230    230   73.3   74.5    1.2
   2002      9   74.3   75.8    1.5    2.9   1740   1545   68.9   59.4   -9.5    100     66   51.4   51.4    0.0    170    170   76.3   77.9    1.6
   2003      9   78.7   80.5    1.8    3.4   1820   1627   69.7   61.0   -8.7     60     58   57.5   57.5   -0.0    140    140   80.1   81.8    1.7
   2004      9   84.1   86.2    2.0    4.2   1790   1625   72.1   66.3   -5.8    160    132   57.8   57.8    0.0    130    130   84.9   86.8    1.9
   2005      9   87.8   90.2    2.4    5.1   1850   1592   79.1   80.1    1.0    100    193   56.3   56.3   -0.0    160    160   90.2   92.4    2.2
   2006      9   89.8   92.0    2.2    5.3   1980   1779   79.7   67.9  -11.7    190    133   58.2   58.2    0.0    320    320   94.2   96.7    2.5
   2007      9   94.0   94.1    0.1    4.9   2010   1811   81.3  102.1   20.8    150    148   63.1   63.1   -0.0    180    180   95.9   97.9    2.0
   2008      9   98.0   99.1    1.1    5.9   2100   1822   78.3   73.3   -5.0    100    179   67.1   67.1   -0.0    190    190   99.9   99.9    0.0
   2009      9  103.1  102.9   -0.2    7.0   2160   1889   77.9   91.6   13.7    150    143   66.0   66.0   -0.0    210    210  105.0  106.3    1.2
   2010      9  107.2  107.0   -0.2    8.0   2180   1951   95.0   79.8  -15.2    150    108   70.5   70.5    0.0    170    170  109.3  108.7   -0.5
   2011      9  106.6  105.7   -0.9    8.2   2300   2009  130.0  118.4  -11.6    150    212   69.3   69.3   -0.0    270    270  112.8  112.2   -0.7
   2012      9  107.4  107.9    0.5    9.5   2400   2113  113.6   80.9  -32.7    140    136   71.6   71.6   -0.0    240    240  111.5  110.4   -1.1
   2013      9  108.0  107.8   -0.3    9.1   2520   2312  101.3   92.7   -8.6    210    131   72.0   72.0    0.0    330    330  112.4  112.4    0.0
   2014      9  110.8  112.6    1.8   11.0   2540   2249  109.3   86.4  -22.9    160    243   76.2   76.1   -0.0    180    180  113.2  112.7   -0.5
   2015      9  113.8  114.9    1.1   10.6   2730   2439    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190  116.5  118.1    1.6
   2016      9    0.0  117.4  117.4   56.3      0   2629    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  120.6  120.6
   2017      9    0.0  120.0  120.0   58.0      0   2819    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  123.1  123.1
   2018      9    0.0  122.7  122.7   59.9      0   3009    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  125.8  125.8
   2019      9    0.0  125.6  125.6   61.9      0   3199    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  128.7  128.7
   2020      9    0.0  128.6  128.6   64.1      0   3389    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  131.6  131.6
   2021      9    0.0  131.8  131.8   66.6      0   3579    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  134.8  134.8
   2022      9    0.0  135.1  135.1   69.0      0   3769    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  138.2  138.2
   2023      9    0.0  138.4  138.4   71.5      0   3959    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  141.5  141.5
   2024      9    0.0  141.9  141.9   74.2      0   4149    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  145.0  145.0
   2025      9    0.0  145.6  145.6   76.9      0   4339    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  148.7  148.7
   2026      9    0.0  149.3  149.3   79.6      0   4529    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  152.5  152.5
   2027      9    0.0  153.2  153.2   82.4      0   4719    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  156.4  156.4
   1987     10   43.0   43.2    0.1    0.4   1180   1179   49.3   48.6   -0.7    160    161   43.8   43.8    0.0   1340   1340 9999.0    NaN    NaN
   1988     10   45.6   47.5    1.9    1.2   1380   1383   46.3   46.4    0.2     60     56   41.7   41.7   -0.0    260    260   46.5   48.7    2.3
   1989     10   52.8   63.3   10.5    5.0   1600   1564   51.9   65.9   14.0     40     79   48.8   48.8    0.0    260    260   53.6   66.2   12.6
   1990     10   56.2   66.7   10.5    7.0   1920   1916   54.7   58.4    3.7     90     58   49.8   49.8    0.0    410    410   57.8   70.8   13.1
   1991     10   62.1   74.2   12.2    8.0   2040   1947   62.0   77.6   15.7     90    179   54.1   54.1    0.0    210    210   62.9   76.8   13.8
   1992     10   64.2   75.8   11.5    9.3   2360   2318   69.0   63.7   -5.3    110     59   56.2   56.2   -0.0    430    430   66.2   79.7   13.6
   1993     10   68.6   80.7   12.1    9.7   2520   2426   67.5   83.3   15.8     90    142   58.4   58.4    0.0    250    250   69.6   83.3   13.6
   1994     10   69.8   82.5   12.6   10.0   2690   2583   72.5   66.3   -6.1    120    133   59.3   59.3    0.0    290    290   71.2   84.4   13.2
   1995     10   73.0   85.9   12.9   10.4   2640   2521   73.0   89.8   16.8    170    182   58.6   58.7    0.0    120    120   73.7   87.5   13.8
   1996     10   76.9   90.5   13.5   10.9   2640   2471   73.6   86.7   13.1     80    130   60.8   60.7   -0.0     80     80   77.3   91.2   13.9
   1997     10   81.3   94.2   12.9   12.1   2790   2444   76.0   95.5   19.4    110    287   63.7   63.7    0.0    260    260   82.9   97.6   14.7
